"arm","trait","metric","value","coverage","dgp","n","seed","type"
"floor","prp","zRMSE",0.957991667578153,NA,"types_mixed",100,1,"proportion"
"floor","bin","accuracy",0.433333333333333,NA,"types_mixed",100,1,"binary"
"floor","ord","accuracy",0.166666666666667,NA,"types_mixed",100,1,"ordinal"
"floor","cat3","accuracy",0.2,NA,"types_mixed",100,1,"categorical"
"gnn_on","c1","zRMSE",0.66723157674511,0.733333333333333,"types_mixed",100,2,"continuous"
"gnn_on","c2","zRMSE",0.525458190309643,0.866666666666667,"types_mixed",100,2,"continuous"
"gnn_on","cnt","zRMSE",0.659969094829719,1,"types_mixed",100,2,"count"
"gnn_on","prp","zRMSE",0.727538306440566,0.6,"types_mixed",100,2,"proportion"
"gnn_on","bin","accuracy",0.9,NA,"types_mixed",100,2,"binary"
"gnn_on","ord","accuracy",0.633333333333333,NA,"types_mixed",100,2,"ordinal"
"gnn_on","cat3","accuracy",0.7,NA,"types_mixed",100,2,"categorical"
"gnn_on_full","c1","zRMSE",0.634518613349829,0.766666666666667,"types_mixed",100,2,"continuous"
"gnn_on_full","c2","zRMSE",0.503457976616213,0.833333333333333,"types_mixed",100,2,"continuous"
"gnn_on_full","cnt","zRMSE",0.55026572106554,1,"types_mixed",100,2,"count"
"gnn_on_full","prp","zRMSE",0.787972509563879,0.6,"types_mixed",100,2,"proportion"
"gnn_on_full","bin","accuracy",0.833333333333333,NA,"types_mixed",100,2,"binary"
"gnn_on_full","ord","accuracy",0.733333333333333,NA,"types_mixed",100,2,"ordinal"
"gnn_on_full","cat3","accuracy",0.733333333333333,NA,"types_mixed",100,2,"categorical"
"gnn_off","c1","zRMSE",0.634518618505809,0.766666666666667,"types_mixed",100,2,"continuous"
"gnn_off","c2","zRMSE",0.503457991409557,0.833333333333333,"types_mixed",100,2,"continuous"
"gnn_off","cnt","zRMSE",0.55026572106554,1,"types_mixed",100,2,"count"
"gnn_off","prp","zRMSE",0.839728420233659,0.566666666666667,"types_mixed",100,2,"proportion"
"gnn_off","bin","accuracy",0.833333333333333,NA,"types_mixed",100,2,"binary"
"gnn_off","ord","accuracy",0.733333333333333,NA,"types_mixed",100,2,"ordinal"
"gnn_off","cat3","accuracy",0.733333333333333,NA,"types_mixed",100,2,"categorical"
"gnn_off_pure","c1","zRMSE",0.634518618505809,0.766666666666667,"types_mixed",100,2,"continuous"
"gnn_off_pure","c2","zRMSE",0.503457991409557,0.833333333333333,"types_mixed",100,2,"continuous"
"gnn_off_pure","cnt","zRMSE",0.55026572106554,1,"types_mixed",100,2,"count"
"gnn_off_pure","prp","zRMSE",0.664446835518712,0.933333333333333,"types_mixed",100,2,"proportion"
"gnn_off_pure","bin","accuracy",0.833333333333333,NA,"types_mixed",100,2,"binary"
"gnn_off_pure","ord","accuracy",0.733333333333333,NA,"types_mixed",100,2,"ordinal"
"gnn_off_pure","cat3","accuracy",0.733333333333333,NA,"types_mixed",100,2,"categorical"
"freq","c1","zRMSE",0.626086775941454,NA,"types_mixed",100,2,"continuous"
"freq","c2","zRMSE",0.5140769378416,NA,"types_mixed",100,2,"continuous"
"freq","cnt","zRMSE",0.809109190179448,NA,"types_mixed",100,2,"count"
"freq","prp","zRMSE",0.682483582203153,NA,"types_mixed",100,2,"proportion"
"freq","bin","accuracy",0.833333333333333,NA,"types_mixed",100,2,"binary"
"freq","ord","accuracy",0.7,NA,"types_mixed",100,2,"ordinal"
"freq","cat3","accuracy",0.733333333333333,NA,"types_mixed",100,2,"categorical"
"bace","c1","zRMSE",0.751410061969735,NA,"types_mixed",100,2,"continuous"
"bace","c2","zRMSE",0.684967525038202,NA,"types_mixed",100,2,"continuous"
"bace","cnt","zRMSE",0.776843386435185,NA,"types_mixed",100,2,"count"
"bace","prp","zRMSE",0.706712968854821,NA,"types_mixed",100,2,"proportion"
"bace","bin","accuracy",0.733333333333333,NA,"types_mixed",100,2,"binary"
"bace","ord","accuracy",0.533333333333333,NA,"types_mixed",100,2,"ordinal"
"bace","cat3","accuracy",0.8,NA,"types_mixed",100,2,"categorical"
"floor","c1","zRMSE",1.15060197737769,NA,"types_mixed",100,2,"continuous"
"floor","c2","zRMSE",1.07581565102118,NA,"types_mixed",100,2,"continuous"
"floor","cnt","zRMSE",0.951426511182267,NA,"types_mixed",100,2,"count"
"floor","prp","zRMSE",1.34516565984238,NA,"types_mixed",100,2,"proportion"
"floor","bin","accuracy",0.466666666666667,NA,"types_mixed",100,2,"binary"
"floor","ord","accuracy",0.2,NA,"types_mixed",100,2,"ordinal"
"floor","cat3","accuracy",0.266666666666667,NA,"types_mixed",100,2,"categorical"
"gnn_on","c1","zRMSE",0.116596805090636,0.933333333333333,"types_mixed",100,3,"continuous"
"gnn_on","c2","zRMSE",0.181933778732076,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_on","cnt","zRMSE",0.664714022773851,0.833333333333333,"types_mixed",100,3,"count"
"gnn_on","prp","zRMSE",0.348020326066316,1,"types_mixed",100,3,"proportion"
"gnn_on","bin","accuracy",0.9,NA,"types_mixed",100,3,"binary"
"gnn_on","ord","accuracy",0.666666666666667,NA,"types_mixed",100,3,"ordinal"
"gnn_on","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"gnn_on_full","c1","zRMSE",0.102858839859201,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_on_full","c2","zRMSE",0.180376230765061,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_on_full","cnt","zRMSE",0.657720927959067,0.9,"types_mixed",100,3,"count"
"gnn_on_full","prp","zRMSE",0.284283321201497,1,"types_mixed",100,3,"proportion"
"gnn_on_full","bin","accuracy",0.933333333333333,NA,"types_mixed",100,3,"binary"
"gnn_on_full","ord","accuracy",0.666666666666667,NA,"types_mixed",100,3,"ordinal"
"gnn_on_full","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"gnn_off","c1","zRMSE",0.102858837195217,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_off","c2","zRMSE",0.180376233599642,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_off","cnt","zRMSE",0.657720927959067,0.9,"types_mixed",100,3,"count"
"gnn_off","prp","zRMSE",0.284283321731065,1,"types_mixed",100,3,"proportion"
"gnn_off","bin","accuracy",0.933333333333333,NA,"types_mixed",100,3,"binary"
"gnn_off","ord","accuracy",0.666666666666667,NA,"types_mixed",100,3,"ordinal"
"gnn_off","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"gnn_off_pure","c1","zRMSE",0.102858837195217,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_off_pure","c2","zRMSE",0.180376233599642,0.966666666666667,"types_mixed",100,3,"continuous"
"gnn_off_pure","cnt","zRMSE",0.657720927959067,0.9,"types_mixed",100,3,"count"
"gnn_off_pure","prp","zRMSE",0.284283321731065,1,"types_mixed",100,3,"proportion"
"gnn_off_pure","bin","accuracy",0.933333333333333,NA,"types_mixed",100,3,"binary"
"gnn_off_pure","ord","accuracy",0.666666666666667,NA,"types_mixed",100,3,"ordinal"
"gnn_off_pure","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"freq","c1","zRMSE",0.103377702601036,NA,"types_mixed",100,3,"continuous"
"freq","c2","zRMSE",0.178968343899038,NA,"types_mixed",100,3,"continuous"
"freq","cnt","zRMSE",0.737966720946717,NA,"types_mixed",100,3,"count"
"freq","prp","zRMSE",0.422908370166527,NA,"types_mixed",100,3,"proportion"
"freq","bin","accuracy",0.933333333333333,NA,"types_mixed",100,3,"binary"
"freq","ord","accuracy",0.666666666666667,NA,"types_mixed",100,3,"ordinal"
"freq","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"bace","c1","zRMSE",0.136607717956341,NA,"types_mixed",100,3,"continuous"
"bace","c2","zRMSE",0.189838131784278,NA,"types_mixed",100,3,"continuous"
"bace","cnt","zRMSE",0.778621907114483,NA,"types_mixed",100,3,"count"
"bace","prp","zRMSE",0.484941857651699,NA,"types_mixed",100,3,"proportion"
"bace","bin","accuracy",0.933333333333333,NA,"types_mixed",100,3,"binary"
"bace","ord","accuracy",0.466666666666667,NA,"types_mixed",100,3,"ordinal"
"bace","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,3,"categorical"
"floor","c1","zRMSE",0.892219300448579,NA,"types_mixed",100,3,"continuous"
"floor","c2","zRMSE",1.06651671742861,NA,"types_mixed",100,3,"continuous"
"floor","cnt","zRMSE",1.00088209690241,NA,"types_mixed",100,3,"count"
"floor","prp","zRMSE",1.01537026323797,NA,"types_mixed",100,3,"proportion"
"floor","bin","accuracy",0.466666666666667,NA,"types_mixed",100,3,"binary"
"floor","ord","accuracy",0.2,NA,"types_mixed",100,3,"ordinal"
"floor","cat3","accuracy",0.3,NA,"types_mixed",100,3,"categorical"
"gnn_on","c1","zRMSE",0.166753581576744,0.9,"types_mixed",100,4,"continuous"
"gnn_on","c2","zRMSE",0.35149485725514,0.6,"types_mixed",100,4,"continuous"
"gnn_on","cnt","zRMSE",1.23877004772307,0.733333333333333,"types_mixed",100,4,"count"
"gnn_on","prp","zRMSE",0.350182463394841,0.8,"types_mixed",100,4,"proportion"
"gnn_on","bin","accuracy",0.9,NA,"types_mixed",100,4,"binary"
"gnn_on","ord","accuracy",0.866666666666667,NA,"types_mixed",100,4,"ordinal"
"gnn_on","cat3","accuracy",0.933333333333333,NA,"types_mixed",100,4,"categorical"
"gnn_on_full","c1","zRMSE",0.16833377381087,0.933333333333333,"types_mixed",100,4,"continuous"
"gnn_on_full","c2","zRMSE",0.336558149150506,0.566666666666667,"types_mixed",100,4,"continuous"
"gnn_on_full","cnt","zRMSE",1.27689493815341,0.733333333333333,"types_mixed",100,4,"count"
"gnn_on_full","prp","zRMSE",0.40542295047026,0.8,"types_mixed",100,4,"proportion"
"gnn_on_full","bin","accuracy",0.9,NA,"types_mixed",100,4,"binary"
"gnn_on_full","ord","accuracy",0.966666666666667,NA,"types_mixed",100,4,"ordinal"
"gnn_on_full","cat3","accuracy",0.9,NA,"types_mixed",100,4,"categorical"
"gnn_off","c1","zRMSE",0.168333780535537,0.933333333333333,"types_mixed",100,4,"continuous"
"gnn_off","c2","zRMSE",0.336558149252141,0.566666666666667,"types_mixed",100,4,"continuous"
"gnn_off","cnt","zRMSE",1.14488536977661,0.766666666666667,"types_mixed",100,4,"count"
"gnn_off","prp","zRMSE",0.405422958900699,0.8,"types_mixed",100,4,"proportion"
"gnn_off","bin","accuracy",0.9,NA,"types_mixed",100,4,"binary"
"gnn_off","ord","accuracy",0.966666666666667,NA,"types_mixed",100,4,"ordinal"
"gnn_off","cat3","accuracy",0.9,NA,"types_mixed",100,4,"categorical"
"gnn_off_pure","c1","zRMSE",0.168333780535537,0.933333333333333,"types_mixed",100,4,"continuous"
"gnn_off_pure","c2","zRMSE",0.336558149252141,0.566666666666667,"types_mixed",100,4,"continuous"
"gnn_off_pure","cnt","zRMSE",1.27689493815341,0.733333333333333,"types_mixed",100,4,"count"
"gnn_off_pure","prp","zRMSE",0.37874058738152,0.733333333333333,"types_mixed",100,4,"proportion"
"gnn_off_pure","bin","accuracy",0.9,NA,"types_mixed",100,4,"binary"
"gnn_off_pure","ord","accuracy",0.966666666666667,NA,"types_mixed",100,4,"ordinal"
"gnn_off_pure","cat3","accuracy",0.9,NA,"types_mixed",100,4,"categorical"
"freq","c1","zRMSE",0.168683980664274,NA,"types_mixed",100,4,"continuous"
"freq","c2","zRMSE",0.3317639815017,NA,"types_mixed",100,4,"continuous"
"freq","cnt","zRMSE",4.32059336284953,NA,"types_mixed",100,4,"count"
"freq","prp","zRMSE",0.320498753250253,NA,"types_mixed",100,4,"proportion"
"freq","bin","accuracy",0.933333333333333,NA,"types_mixed",100,4,"binary"
"freq","ord","accuracy",0.933333333333333,NA,"types_mixed",100,4,"ordinal"
"freq","cat3","accuracy",0.9,NA,"types_mixed",100,4,"categorical"
"bace","c1","zRMSE",0.208093812507948,NA,"types_mixed",100,4,"continuous"
"bace","c2","zRMSE",0.479364379906814,NA,"types_mixed",100,4,"continuous"
"bace","cnt","zRMSE",1.55875146061361,NA,"types_mixed",100,4,"count"
"bace","prp","zRMSE",0.414966467053452,NA,"types_mixed",100,4,"proportion"
"bace","bin","accuracy",0.866666666666667,NA,"types_mixed",100,4,"binary"
"bace","ord","accuracy",0.833333333333333,NA,"types_mixed",100,4,"ordinal"
"bace","cat3","accuracy",0.9,NA,"types_mixed",100,4,"categorical"
"floor","c1","zRMSE",0.942242744766149,NA,"types_mixed",100,4,"continuous"
"floor","c2","zRMSE",0.765327747242166,NA,"types_mixed",100,4,"continuous"
"floor","cnt","zRMSE",1.06118825087786,NA,"types_mixed",100,4,"count"
"floor","prp","zRMSE",1.14245861126963,NA,"types_mixed",100,4,"proportion"
"floor","bin","accuracy",0.333333333333333,NA,"types_mixed",100,4,"binary"
"floor","ord","accuracy",0.2,NA,"types_mixed",100,4,"ordinal"
"floor","cat3","accuracy",0.266666666666667,NA,"types_mixed",100,4,"categorical"
"gnn_on","c1","zRMSE",0.443516564669545,0.533333333333333,"types_mixed",100,5,"continuous"
"gnn_on","c2","zRMSE",0.147971229056604,1,"types_mixed",100,5,"continuous"
"gnn_on","cnt","zRMSE",0.566001078020565,0.9,"types_mixed",100,5,"count"
"gnn_on","prp","zRMSE",0.610072356776145,0.7,"types_mixed",100,5,"proportion"
"gnn_on","bin","accuracy",0.966666666666667,NA,"types_mixed",100,5,"binary"
"gnn_on","ord","accuracy",0.733333333333333,NA,"types_mixed",100,5,"ordinal"
"gnn_on","cat3","accuracy",0.833333333333333,NA,"types_mixed",100,5,"categorical"
"gnn_on_full","c1","zRMSE",0.460911919931096,0.5,"types_mixed",100,5,"continuous"
"gnn_on_full","c2","zRMSE",0.122400198004204,1,"types_mixed",100,5,"continuous"
"gnn_on_full","cnt","zRMSE",0.534262823921756,0.933333333333333,"types_mixed",100,5,"count"
"gnn_on_full","prp","zRMSE",0.613367165751309,0.666666666666667,"types_mixed",100,5,"proportion"
"gnn_on_full","bin","accuracy",1,NA,"types_mixed",100,5,"binary"
"gnn_on_full","ord","accuracy",0.766666666666667,NA,"types_mixed",100,5,"ordinal"
"gnn_on_full","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,5,"categorical"
"gnn_off","c1","zRMSE",0.460911918362741,0.5,"types_mixed",100,5,"continuous"
"gnn_off","c2","zRMSE",0.122400210520517,1,"types_mixed",100,5,"continuous"
"gnn_off","cnt","zRMSE",0.737254690103246,0.933333333333333,"types_mixed",100,5,"count"
"gnn_off","prp","zRMSE",0.613367158200398,0.666666666666667,"types_mixed",100,5,"proportion"
"gnn_off","bin","accuracy",1,NA,"types_mixed",100,5,"binary"
"gnn_off","ord","accuracy",0.766666666666667,NA,"types_mixed",100,5,"ordinal"
"gnn_off","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,5,"categorical"
"gnn_off_pure","c1","zRMSE",0.298159608665404,0.766666666666667,"types_mixed",100,5,"continuous"
"gnn_off_pure","c2","zRMSE",0.122400210520517,1,"types_mixed",100,5,"continuous"
"gnn_off_pure","cnt","zRMSE",0.737254690103246,0.933333333333333,"types_mixed",100,5,"count"
"gnn_off_pure","prp","zRMSE",0.613367158200398,0.666666666666667,"types_mixed",100,5,"proportion"
"gnn_off_pure","bin","accuracy",1,NA,"types_mixed",100,5,"binary"
"gnn_off_pure","ord","accuracy",0.766666666666667,NA,"types_mixed",100,5,"ordinal"
"gnn_off_pure","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,5,"categorical"
"freq","c1","zRMSE",0.300848605590963,NA,"types_mixed",100,5,"continuous"
"freq","c2","zRMSE",0.122254950632244,NA,"types_mixed",100,5,"continuous"
"freq","cnt","zRMSE",1.45184528783916,NA,"types_mixed",100,5,"count"
"freq","prp","zRMSE",0.74466377821183,NA,"types_mixed",100,5,"proportion"
"freq","bin","accuracy",0.966666666666667,NA,"types_mixed",100,5,"binary"
"freq","ord","accuracy",0.733333333333333,NA,"types_mixed",100,5,"ordinal"
"freq","cat3","accuracy",0.866666666666667,NA,"types_mixed",100,5,"categorical"
"bace","c1","zRMSE",0.336214271232489,NA,"types_mixed",100,5,"continuous"
"bace","c2","zRMSE",0.20973883967758,NA,"types_mixed",100,5,"continuous"
"bace","cnt","zRMSE",1.17219623009475,NA,"types_mixed",100,5,"count"
"bace","prp","zRMSE",0.666122841750479,NA,"types_mixed",100,5,"proportion"
"bace","bin","accuracy",0.966666666666667,NA,"types_mixed",100,5,"binary"
"bace","ord","accuracy",0.633333333333333,NA,"types_mixed",100,5,"ordinal"
"bace","cat3","accuracy",0.666666666666667,NA,"types_mixed",100,5,"categorical"
"floor","c1","zRMSE",1.20998200861145,NA,"types_mixed",100,5,"continuous"
"floor","c2","zRMSE",1.27311994815995,NA,"types_mixed",100,5,"continuous"
"floor","cnt","zRMSE",0.825365219851986,NA,"types_mixed",100,5,"count"
"floor","prp","zRMSE",0.942759061146829,NA,"types_mixed",100,5,"proportion"
"floor","bin","accuracy",0.5,NA,"types_mixed",100,5,"binary"
"floor","ord","accuracy",0.2,NA,"types_mixed",100,5,"ordinal"
"floor","cat3","accuracy",0.2,NA,"types_mixed",100,5,"categorical"
"gnn_on","c1","zRMSE",0.115126975334437,0.922222222222222,"types_mixed",300,1,"continuous"
"gnn_on","c2","zRMSE",0.0909530767331647,1,"types_mixed",300,1,"continuous"
"gnn_on","cnt","zRMSE",0.392474207973853,0.922222222222222,"types_mixed",300,1,"count"
"gnn_on","prp","zRMSE",0.353365688466498,0.811111111111111,"types_mixed",300,1,"proportion"
"gnn_on","bin","accuracy",0.855555555555556,NA,"types_mixed",300,1,"binary"
"gnn_on","ord","accuracy",0.822222222222222,NA,"types_mixed",300,1,"ordinal"
"gnn_on","cat3","accuracy",0.877777777777778,NA,"types_mixed",300,1,"categorical"
"gnn_on_full","c1","zRMSE",0.11223774550043,0.933333333333333,"types_mixed",300,1,"continuous"
"gnn_on_full","c2","zRMSE",0.0898989383337868,1,"types_mixed",300,1,"continuous"
"gnn_on_full","cnt","zRMSE",0.391132411882313,0.944444444444444,"types_mixed",300,1,"count"
"gnn_on_full","prp","zRMSE",0.361253338262027,0.8,"types_mixed",300,1,"proportion"
"gnn_on_full","bin","accuracy",0.866666666666667,NA,"types_mixed",300,1,"binary"
"gnn_on_full","ord","accuracy",0.877777777777778,NA,"types_mixed",300,1,"ordinal"
"gnn_on_full","cat3","accuracy",0.855555555555556,NA,"types_mixed",300,1,"categorical"
"gnn_off","c1","zRMSE",0.112237742685331,0.933333333333333,"types_mixed",300,1,"continuous"
"gnn_off","c2","zRMSE",0.0898989349204219,1,"types_mixed",300,1,"continuous"
"gnn_off","cnt","zRMSE",0.410708004844958,0.944444444444444,"types_mixed",300,1,"count"
"gnn_off","prp","zRMSE",0.361253337717086,0.8,"types_mixed",300,1,"proportion"
"gnn_off","bin","accuracy",0.866666666666667,NA,"types_mixed",300,1,"binary"
"gnn_off","ord","accuracy",0.877777777777778,NA,"types_mixed",300,1,"ordinal"
"gnn_off","cat3","accuracy",0.855555555555556,NA,"types_mixed",300,1,"categorical"
"gnn_off_pure","c1","zRMSE",0.112237742685331,0.933333333333333,"types_mixed",300,1,"continuous"
"gnn_off_pure","c2","zRMSE",0.0898989349204219,1,"types_mixed",300,1,"continuous"
"gnn_off_pure","cnt","zRMSE",0.286148411404035,0.955555555555556,"types_mixed",300,1,"count"
"gnn_off_pure","prp","zRMSE",0.361253337717086,0.8,"types_mixed",300,1,"proportion"
"gnn_off_pure","bin","accuracy",0.866666666666667,NA,"types_mixed",300,1,"binary"
"gnn_off_pure","ord","accuracy",0.877777777777778,NA,"types_mixed",300,1,"ordinal"
"gnn_off_pure","cat3","accuracy",0.855555555555556,NA,"types_mixed",300,1,"categorical"
"freq","c1","zRMSE",0.111899034145699,NA,"types_mixed",300,1,"continuous"
"freq","c2","zRMSE",0.0909220706091551,NA,"types_mixed",300,1,"continuous"
"freq","cnt","zRMSE",0.273479746092494,NA,"types_mixed",300,1,"count"
"freq","prp","zRMSE",0.362475095075854,NA,"types_mixed",300,1,"proportion"
"freq","bin","accuracy",0.866666666666667,NA,"types_mixed",300,1,"binary"
"freq","ord","accuracy",0.877777777777778,NA,"types_mixed",300,1,"ordinal"
"freq","cat3","accuracy",0.866666666666667,NA,"types_mixed",300,1,"categorical"
"bace","c1","zRMSE",0.131550493485677,NA,"types_mixed",300,1,"continuous"
"bace","c2","zRMSE",0.124018239449848,NA,"types_mixed",300,1,"continuous"
"bace","cnt","zRMSE",0.341518330990115,NA,"types_mixed",300,1,"count"
"bace","prp","zRMSE",0.321589057530851,NA,"types_mixed",300,1,"proportion"
"bace","bin","accuracy",0.922222222222222,NA,"types_mixed",300,1,"binary"
"bace","ord","accuracy",0.811111111111111,NA,"types_mixed",300,1,"ordinal"
"bace","cat3","accuracy",0.844444444444444,NA,"types_mixed",300,1,"categorical"
"floor","c1","zRMSE",0.93174092128838,NA,"types_mixed",300,1,"continuous"
"floor","c2","zRMSE",0.956556004150566,NA,"types_mixed",300,1,"continuous"
"floor","cnt","zRMSE",1.07102718555534,NA,"types_mixed",300,1,"count"
"floor","prp","zRMSE",1.08796875946147,NA,"types_mixed",300,1,"proportion"
"floor","bin","accuracy",0.488888888888889,NA,"types_mixed",300,1,"binary"
"floor","ord","accuracy",0.2,NA,"types_mixed",300,1,"ordinal"
"floor","cat3","accuracy",0.311111111111111,NA,"types_mixed",300,1,"categorical"
"gnn_on","c1","zRMSE",0.241920991157251,0.977777777777778,"types_mixed",300,2,"continuous"
"gnn_on","c2","zRMSE",0.393952259675804,0.966666666666667,"types_mixed",300,2,"continuous"
"gnn_on","cnt","zRMSE",0.984993390726256,0.933333333333333,"types_mixed",300,2,"count"
"gnn_on","prp","zRMSE",0.531553667121044,0.977777777777778,"types_mixed",300,2,"proportion"
"gnn_on","bin","accuracy",0.933333333333333,NA,"types_mixed",300,2,"binary"
"gnn_on","ord","accuracy",0.855555555555556,NA,"types_mixed",300,2,"ordinal"
"gnn_on","cat3","accuracy",0.777777777777778,NA,"types_mixed",300,2,"categorical"
"gnn_on_full","c1","zRMSE",0.232840622868555,0.977777777777778,"types_mixed",300,2,"continuous"
"gnn_on_full","c2","zRMSE",0.284628808331911,1,"types_mixed",300,2,"continuous"
"gnn_on_full","cnt","zRMSE",0.973370642870125,0.922222222222222,"types_mixed",300,2,"count"
"gnn_on_full","prp","zRMSE",0.551015962930385,0.977777777777778,"types_mixed",300,2,"proportion"
"gnn_on_full","bin","accuracy",0.944444444444444,NA,"types_mixed",300,2,"binary"
"gnn_on_full","ord","accuracy",0.888888888888889,NA,"types_mixed",300,2,"ordinal"
"gnn_on_full","cat3","accuracy",0.777777777777778,NA,"types_mixed",300,2,"categorical"
"gnn_off","c1","zRMSE",0.232840623426736,0.977777777777778,"types_mixed",300,2,"continuous"
"gnn_off","c2","zRMSE",0.284628812108013,1,"types_mixed",300,2,"continuous"
"gnn_off","cnt","zRMSE",0.973370642870125,0.922222222222222,"types_mixed",300,2,"count"
"gnn_off","prp","zRMSE",0.551015966806129,0.977777777777778,"types_mixed",300,2,"proportion"
"gnn_off","bin","accuracy",0.944444444444444,NA,"types_mixed",300,2,"binary"
"gnn_off","ord","accuracy",0.888888888888889,NA,"types_mixed",300,2,"ordinal"
"gnn_off","cat3","accuracy",0.777777777777778,NA,"types_mixed",300,2,"categorical"
"gnn_off_pure","c1","zRMSE",0.232840623426736,0.977777777777778,"types_mixed",300,2,"continuous"
"gnn_off_pure","c2","zRMSE",0.284628812108013,1,"types_mixed",300,2,"continuous"
"gnn_off_pure","cnt","zRMSE",0.973370642870125,0.922222222222222,"types_mixed",300,2,"count"
"gnn_off_pure","prp","zRMSE",0.551015966806129,0.977777777777778,"types_mixed",300,2,"proportion"
"gnn_off_pure","bin","accuracy",0.944444444444444,NA,"types_mixed",300,2,"binary"
"gnn_off_pure","ord","accuracy",0.888888888888889,NA,"types_mixed",300,2,"ordinal"
"gnn_off_pure","cat3","accuracy",0.777777777777778,NA,"types_mixed",300,2,"categorical"
"freq","c1","zRMSE",0.231367581416048,NA,"types_mixed",300,2,"continuous"
"freq","c2","zRMSE",0.284053763055027,NA,"types_mixed",300,2,"continuous"
"freq","cnt","zRMSE",0.963206898676718,NA,"types_mixed",300,2,"count"
"freq","prp","zRMSE",0.608027766667299,NA,"types_mixed",300,2,"proportion"
"freq","bin","accuracy",0.933333333333333,NA,"types_mixed",300,2,"binary"
"freq","ord","accuracy",0.855555555555556,NA,"types_mixed",300,2,"ordinal"
"freq","cat3","accuracy",0.788888888888889,NA,"types_mixed",300,2,"categorical"
"bace","c1","zRMSE",0.291515389206059,NA,"types_mixed",300,2,"continuous"
"bace","c2","zRMSE",0.236055100409566,NA,"types_mixed",300,2,"continuous"
"bace","cnt","zRMSE",0.898116465460311,NA,"types_mixed",300,2,"count"
"bace","prp","zRMSE",0.5254277593892,NA,"types_mixed",300,2,"proportion"
"bace","bin","accuracy",0.911111111111111,NA,"types_mixed",300,2,"binary"
"bace","ord","accuracy",0.844444444444444,NA,"types_mixed",300,2,"ordinal"
"bace","cat3","accuracy",0.755555555555556,NA,"types_mixed",300,2,"categorical"
"floor","c1","zRMSE",1.04389146466098,NA,"types_mixed",300,2,"continuous"
"floor","c2","zRMSE",0.962740019345444,NA,"types_mixed",300,2,"continuous"
"floor","cnt","zRMSE",1.08935248945839,NA,"types_mixed",300,2,"count"
"floor","prp","zRMSE",0.948822087520233,NA,"types_mixed",300,2,"proportion"
"floor","bin","accuracy",0.444444444444444,NA,"types_mixed",300,2,"binary"
"floor","ord","accuracy",0.166666666666667,NA,"types_mixed",300,2,"ordinal"
"floor","cat3","accuracy",0.266666666666667,NA,"types_mixed",300,2,"categorical"
"gnn_on","c1","zRMSE",0.164919096357405,1,"types_mixed",300,3,"continuous"
"gnn_on","c2","zRMSE",0.257518087996566,1,"types_mixed",300,3,"continuous"
"gnn_on","cnt","zRMSE",0.528162149505531,1,"types_mixed",300,3,"count"
"gnn_on","prp","zRMSE",0.404201720851315,1,"types_mixed",300,3,"proportion"
"gnn_on","bin","accuracy",0.922222222222222,NA,"types_mixed",300,3,"binary"
"gnn_on","ord","accuracy",0.855555555555556,NA,"types_mixed",300,3,"ordinal"
"gnn_on","cat3","accuracy",0.9,NA,"types_mixed",300,3,"categorical"
"gnn_on_full","c1","zRMSE",0.155886585816661,1,"types_mixed",300,3,"continuous"
"gnn_on_full","c2","zRMSE",0.111669021299652,1,"types_mixed",300,3,"continuous"
"gnn_on_full","cnt","zRMSE",0.536083223672334,1,"types_mixed",300,3,"count"
"gnn_on_full","prp","zRMSE",0.415164862491381,1,"types_mixed",300,3,"proportion"
"gnn_on_full","bin","accuracy",0.911111111111111,NA,"types_mixed",300,3,"binary"
"gnn_on_full","ord","accuracy",0.888888888888889,NA,"types_mixed",300,3,"ordinal"
"gnn_on_full","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"gnn_off","c1","zRMSE",0.155886581970312,1,"types_mixed",300,3,"continuous"
"gnn_off","c2","zRMSE",0.111669021246556,1,"types_mixed",300,3,"continuous"
"gnn_off","cnt","zRMSE",0.636111934776981,0.977777777777778,"types_mixed",300,3,"count"
"gnn_off","prp","zRMSE",0.427358358555792,1,"types_mixed",300,3,"proportion"
"gnn_off","bin","accuracy",0.911111111111111,NA,"types_mixed",300,3,"binary"
"gnn_off","ord","accuracy",0.888888888888889,NA,"types_mixed",300,3,"ordinal"
"gnn_off","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"gnn_off_pure","c1","zRMSE",0.155886581970312,1,"types_mixed",300,3,"continuous"
