"set","tag","n","lambda","rho","seed","converged","n_attempts","drift","ess_min","ess_med","ess_frac_low","input_fix"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s199",300,0.7,0.5,199,FALSE,1,0.114285714285714,3.08771391816969,1600,0.178801386825161,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s200",300,0.7,0.5,200,TRUE,1,0.0375,1.30678199775384,1460.59890671261,0.192669638434869,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s10",1000,1,0,10,TRUE,1,0.0256410256410256,2.68160729931675,205.698031595448,0.460942158616577,"ord: dropped 2 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s11",1000,1,0,11,FALSE,1,0.0259740259740259,1.08766741147024,422.251886868024,0.328767123287671,"bin: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s12",1000,1,0,12,TRUE,1,0.00909090909090915,1.92210813100095,422.120193877343,0.369047619047619,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s13",1000,1,0,13,TRUE,1,0.0192307692307692,1.76419519135007,300.440656009597,0.370975730559683,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s14",1000,1,0,14,TRUE,1,0.142857142857143,1.27667817635731,150.944136077133,0.433982683982684,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s15",1000,1,0,15,TRUE,1,0.000969201589361678,1.51050752041483,340.275243339934,0.436849925705795,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s16",1000,1,0,16,TRUE,1,0.0138888888888889,1.0843260850409,381.182039444915,0.37987012987013,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s17",1000,1,0,17,TRUE,1,0.0270270270270271,0.944835706954663,373.564882604643,0.349193548387097,"ord: dropped 2 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s18",1000,1,0,18,TRUE,1,0.2,1.25281863161091,151.159078205914,0.463744588744589,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s19",1000,1,0,19,TRUE,1,0.00317460317460316,1.70634714020805,468.92461944972,0.383870967741935,"ord: dropped 2 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s2",1000,1,0,2,TRUE,1,0.00719424460431647,2.70551588736159,300.878894109543,0.417533432392273,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s20",1000,1,0,20,TRUE,1,0.0414596642291624,3.30169035076432,445.633268687319,0.379891035165924,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s22",1000,1,0,22,TRUE,1,0.0106382978723403,2.17346136060066,721.778814964245,0.289516129032258,"ord: dropped 2 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s23",1000,1,0,23,TRUE,1,0.0133333333333333,1.97395951362853,412.183513882198,0.382367508667657,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s24",1000,1,0,24,TRUE,1,0.00375375375375394,1.55170814763925,340.494247620286,0.426944031698861,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s25",1000,1,0,25,TRUE,1,0.00242225038471798,3.36407399950065,372.090906596702,0.319960376423972,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s26",1000,1,0,26,TRUE,1,0.0166666666666666,1.9714069676265,309.050957005338,0.32993445010925,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s27",1000,1,0,27,TRUE,1,0.111111111111111,2.24809339754187,258.400291509113,0.417038137691927,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s28",1000,1,0,28,TRUE,1,0.0714285714285714,1.95172414427351,535.228372930577,0.383798140770252,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s29",1000,1,0,29,TRUE,1,0.00174216027874568,1.06135778465846,447.351553001806,0.33234274393264,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s3",1000,1,0,3,TRUE,1,0.00268581330216047,1.5631644380717,601.987227047478,0.313852813852814,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s30",1000,1,0,30,TRUE,1,0.111111111111111,0.937169574446287,642.186420056999,0.303452855245684,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s31",1000,1,0,31,TRUE,1,0.013157894736842,1.66911367805024,723.222086154537,0.302124833997344,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s32",1000,1,0,32,TRUE,1,0.00459283273633731,1.54391790312074,323.131000811737,0.386329866270431,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s33",1000,1,0,33,TRUE,1,0.00180852623054904,2.81518883787022,251.103550332591,0.4135710747895,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s34",1000,1,0,34,TRUE,1,0.0232558139534883,2.33297531044758,335.681299613929,0.337790985636454,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s35",1000,1,0,35,TRUE,1,0.00450870543800227,1.63218791144481,283.558540292534,0.382367508667657,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s36",1000,1,0,36,TRUE,1,0.0188679245283019,2.78950614255646,800.098506604602,0.261519302615193,"bin: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s37",1000,1,0,37,TRUE,1,0.00793650793650786,0.825461809955027,577.886226245302,0.362549800796813,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s38",1000,1,0,38,TRUE,1,0.0193229761849335,2.99713460848878,284.059126325482,0.402597402597403,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s39",1000,1,0,39,TRUE,1,0.00925925925925917,3.92241744174102,449.491628653588,0.379329004329004,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s4",1000,1,0,4,TRUE,1,0.0175438596491228,30.1900527304294,1405.04748136106,0.023696682464455,"bin: left out (1 observed class);cat3: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s40",1000,1,0,40,TRUE,1,0.0100334448160536,1.91403706105721,324.187929286645,0.354978354978355,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s5",1000,1,0,5,TRUE,1,0.0860225086497774,1.21439761248138,232.22016014614,0.403679653679654,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s6",1000,1,0,6,TRUE,1,0.0416666666666666,1.19066318348196,78.1536878993777,0.534918276374443,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s61",1000,1,0,61,TRUE,1,0.00316461293767983,4.55025452151547,551.894362890886,0.372461614660723,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s7",1000,1,0,7,TRUE,1,0.00740740740740733,1.95946850095555,197.149250635468,0.43452380952381,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s8",1000,1,0,8,TRUE,1,0.028414517336923,0.747364819410255,171.370570447898,0.452204061416543,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s82",1000,1,0,82,TRUE,1,0.0005736349521507,2.69017252800248,286.520286798142,0.354631005448242,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s83",1000,1,0,83,TRUE,1,0.00334500180206332,2.50366177690367,203.863527540521,0.452204061416543,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s84",1000,1,0,84,TRUE,1,0.0112359550561797,1.14400344841006,234.091547162742,0.424962852897474,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s85",1000,1,0,85,TRUE,1,0.00641025641025634,3.59629352236084,377.555092358929,0.322436849925706,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s86",1000,1,0,86,TRUE,1,0.00431220667749831,3.18566195206132,305.750865412,0.37741456166419,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n1000_M20_s9",1000,1,0,9,TRUE,1,0.0175438596491228,3.18007628840822,330.503637897749,0.382575757575758,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s103",300,1,0,103,FALSE,1,0.0416666666666667,1.87090297939206,189.928830231546,0.462605250123824,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s104",300,1,0,104,TRUE,1,0.2,1.29561384093896,154.542190434112,0.462109955423477,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s106",300,1,0,106,TRUE,1,0.0517267046332798,1.39663946145364,140.393398008095,0.481601731601732,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s107",300,1,0,107,TRUE,1,0.125,1.98489462728397,203.481773002304,0.457251082251082,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s108",300,1,0,108,TRUE,1,0.0333333333333334,3.55150338667857,150.032707372391,0.475978207033185,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s109",300,1,0,109,TRUE,1,0.166666666666667,1.75053861786748,134.349596482981,0.484307359307359,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s110",300,1,0,110,TRUE,1,0.0120481927710843,1.12611143349362,929.744601866178,0.370624571036376,"bin: left out (1 observed class);ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s111",300,1,0,111,TRUE,1,1,0.929314322617521,169.825457009761,0.474987617632491,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s112",300,1,0,112,TRUE,1,0.0198060276117934,3.65734322765408,272.578406277135,0.463744588744589,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s113",300,1,0,113,TRUE,1,0.0141724838513969,1.27411839566898,180.754445633011,0.466567607726597,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s114",300,1,0,114,TRUE,1,0.0662801771877736,1.77650260005597,568.425290854538,0.335989375830013,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s115",300,1,0,115,FALSE,1,2.42281762973851,1.48405744138256,144.929765446326,0.473501733531451,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s116",300,1,0,116,TRUE,1,0.2,1.25542936908535,205.942187881014,0.467532467532468,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s117",300,1,0,117,FALSE,1,0.25,1.77820184370337,628.439636077637,0.318061088977424,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s118",300,1,0,118,TRUE,1,0.0476190476190477,1.80467715454803,164.55068135434,0.481921743437345,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s119",300,1,0,119,TRUE,1,0.0714285714285714,1.68945599180873,212.520632026841,0.458147597820703,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s120",300,1,0,120,TRUE,1,0.0169491525423728,2.50234785024284,618.248662997523,0.381451612903226,"ord: dropped 2 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s121",300,1,0,121,TRUE,1,0.0158730158730158,1.4154922200674,511.219240107049,0.369354838709677,"ord: dropped 2 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s122",300,1,0,122,TRUE,1,0.100041646034687,1.69922996582302,197.117490133634,0.449232293214463,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s123",300,1,0,123,TRUE,1,1,1.64330451287072,375.815073125312,0.420975965040058,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s124",300,1,0,124,TRUE,1,0.0588235294117648,1.02839115021438,470.940085887206,0.403054448871182,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s125",300,1,0,125,TRUE,1,0.0392156862745099,2.0113476936682,205.241460182141,0.45567112431897,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s126",300,1,0,126,TRUE,1,0.0289628904642611,0.880273183751187,240.544672519486,0.424467558197127,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s127",300,1,0,127,TRUE,1,0.0277777777777778,2.13206197082319,139.745226213969,0.474025974025974,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s128",300,1,0,128,TRUE,1,0.2,1.92566066155874,722.002523291154,0.324107793153678,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s129",300,1,0,129,TRUE,1,0.0253164556962026,1.38309944923812,127.149332099707,0.486379395740466,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s130",300,1,0,130,TRUE,1,0.0119047619047619,2.27554816608911,802.170986439675,0.345957756737072,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s131",300,1,0,131,TRUE,1,0.133333333333333,1.63793509829974,275.232936643412,0.466567607726597,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s132",300,1,0,132,TRUE,1,0.076923076923077,0.900549089730605,323.220514559937,0.433878157503715,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s133",300,1,0,133,TRUE,1,0.2,3.0297607774952,266.551111295915,0.450718177315503,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s134",300,1,0,134,FALSE,1,0.2,0.761643298148597,76.7182200458982,0.523526498266469,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s135",300,1,0,135,TRUE,1,0.111111111111111,1.63455840666674,102.16035881787,0.498266468548787,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s136",300,1,0,136,TRUE,1,0.0238095238095238,1.97803579298783,329.625920148893,0.426944031698861,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s137",300,1,0,137,FALSE,1,1111111.11111111,1.37520260646893,570.788897080264,0.367197875166003,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s138",300,1,0,138,TRUE,1,0.0256410256410257,1.89861306057795,263.514589101774,0.457652303120357,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s139",300,1,0,139,TRUE,1,0.0817658913768708,1.58913730465276,252.159907010921,0.445269935611689,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s140",300,1,0,140,TRUE,1,0.125,3.24019549950074,352.860065364873,0.398712233779099,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s141",300,1,0,141,TRUE,1,0.0217391304347828,2.24187634645098,308.226113143079,0.423476968796434,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s142",300,1,0,142,TRUE,1,0.333333333333333,1.37662134137996,178.974531682103,0.452204061416543,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s144",300,1,0,144,TRUE,1,0.0370370370370371,1.3990912362812,184.779508242697,0.449232293214463,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s145",300,1,0,145,TRUE,1,0.0587823597432415,0.95590906595701,853.245191997741,0.405046480743692,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s146",300,1,0,146,TRUE,1,0.111111111111111,3.8677950832783,254.4061653848,0.448593073593074,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s147",300,1,0,147,FALSE,1,0.0357142857142858,2.2615818935725,148.933767542843,0.472402597402597,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s148",300,1,0,148,TRUE,1,0.00679121882558192,2.59775000354824,223.637143680099,0.456166419019316,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s149",300,1,0,149,TRUE,1,0.0208333333333333,1.85763098353032,88.3633006694304,0.506493506493506,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s150",300,1,0,150,TRUE,1,0.5,0.844868919455795,177.848646953045,0.469044081228331,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s152",300,1,0,152,TRUE,1,1,1.21052042376781,173.700562122431,0.440316988608222,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s153",300,1,0,153,TRUE,1,0.5,2.12174755370821,200.095917530863,0.456661713719663,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s154",300,1,0,154,TRUE,1,0.0918114143920596,1.08938770634404,65.0249386658316,0.53541357107479,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s155",300,1,0,155,FALSE,1,0.25,1.62060604681027,260.99124985286,0.460497835497836,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s156",300,1,0,156,TRUE,1,0.0477359847087545,1.77234690322157,102.115962909323,0.497835497835498,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s157",300,1,0,157,TRUE,1,0.0322671473337368,1.57612700826115,111.58516685842,0.491883116883117,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s158",300,1,0,158,TRUE,1,0.0370370370370371,1.10269484083674,299.754634051001,0.462605250123824,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s159",300,1,0,159,TRUE,1,0.0740903312769584,1.36730921062027,496.100574839507,0.389301634472511,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s160",300,1,0,160,TRUE,1,0.0294117647058824,2.52675876320355,137.171339706203,0.483902922238732,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s161",300,1,0,161,TRUE,1,0.00773996080924424,1.96334333083327,233.63497410745,0.444279346210996,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s162",300,1,0,162,TRUE,1,0.0111111111111111,0.895818452121327,438.316707109816,0.431818181818182,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s163",300,1,0,163,TRUE,1,0.0370370370370371,3.16095932306405,301.217773232962,0.431277056277056,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s164",300,1,0,164,TRUE,1,0.0294117647058824,1.77720140834875,1000.08827549721,0.290786948176584,"ord: dropped 1 empty level(s);cat3: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s165",300,1,0,165,TRUE,1,0.0403704547963696,1.27218035043201,238.340162079934,0.444279346210996,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s166",300,1,0,166,TRUE,1,0.054054054054054,2.27149484336454,217.311700136539,0.45995670995671,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s167",300,1,0,167,TRUE,1,0.0346853528587667,0.826668910244548,51.868712834078,0.530225782957028,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s168",300,1,0,168,TRUE,1,0.0213503767410118,2.27699288022726,528.632109465931,0.372683596431023,"bin: left out (1 observed class);ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s169",300,1,0,169,TRUE,1,0.00717360114777616,1.68411588960391,524.667296386006,0.409113422486379,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s170",300,1,0,170,TRUE,1,0.387171148888618,1.78559713272861,578.937689931983,0.342629482071713,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s171",300,1,0,171,TRUE,1,0.0238095238095238,1.61248299553725,86.5924081818968,0.509658246656761,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s172",300,1,0,172,TRUE,1,0.0277777777777777,0.677278983806914,32.7079629718342,0.589895988112927,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s173",300,1,0,173,TRUE,1,0.0123451625380598,2.6160146707685,192.015505150261,0.442793462109955,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s174",300,1,0,174,TRUE,1,0.166666666666667,1.9143251912918,419.05108384194,0.37733499377335,"bin: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s175",300,1,0,175,TRUE,1,0.054054054054054,1.70723076316113,184.672656379224,0.46458642892521,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s176",300,1,0,176,TRUE,1,0.0123456790123456,1.66505358326049,132.098580853817,0.490161001788909,"ord: dropped 2 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s177",300,1,0,177,TRUE,1,0.333333333333333,1.40410191411276,96.8335911964122,0.501623376623377,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s178",300,1,0,178,TRUE,1,0.111111111111111,1.45443351328439,508.937137446229,0.331341301460823,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s179",300,1,0,179,TRUE,1,0.0326526825673467,2.79806243163775,135.358477468048,0.476968796433878,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s180",300,1,0,180,TRUE,1,0.0243471299503733,2.16439892563457,571.704245636281,0.312749003984064,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s181",300,1,0,181,TRUE,1,0.0227272727272726,2.16697038358933,861.940464602962,0.347941567065073,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s182",300,1,0,182,TRUE,1,0.00826446280991733,1.35387145751412,177.238239645604,0.46482683982684,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s183",300,1,0,183,TRUE,1,0.0066298403612796,2.54845947244117,141.147363733421,0.460624071322437,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s184",300,1,0,184,TRUE,1,0.125,1.50234442087309,481.018716019331,0.416666666666667,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s185",300,1,0,185,TRUE,1,0.5,3.09016316594788,944.7379646386,0.348931841302136,"bin: left out (1 observed class);ord: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s187",300,1,0,187,TRUE,1,0.00552486187845302,1.46569722982895,212.761367489076,0.444279346210996,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s188",300,1,0,188,TRUE,1,0.2,1.05634512933681,320.649629926828,0.430906389301634,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s189",300,1,0,189,TRUE,1,0.0400000000000001,1.40931087773783,80.0268912991245,0.515106488360574,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s190",300,1,0,190,TRUE,1,0.0269255987769764,1.32279561082328,109.679353138674,0.491827637444279,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s191",300,1,0,191,TRUE,1,0.0123707529697133,1.24867779532253,77.2350433864396,0.515601783060921,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s192",300,1,0,192,TRUE,1,0.064516129032258,2.62150321457794,342.536891102106,0.429915799900941,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s193",300,1,0,193,TRUE,1,0.0269058295964126,0.855425931652234,240.633622063555,0.443784051510649,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s194",300,1,0,194,TRUE,1,0.0212389380530974,1.88270021558707,252.971263154105,0.436688311688312,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s195",300,1,0,195,TRUE,1,0.0227272727272726,3.77225376629949,923.646123678178,0.268924302788845,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s196",300,1,0,196,TRUE,1,0.409789689160492,1.78026542036227,181.089839846629,0.456661713719663,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s197",300,1,0,197,TRUE,1,0.0454545454545454,1.87210645957207,129.705067488761,0.484398216939079,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s198",300,1,0,198,TRUE,1,0.1,2.47459143110964,193.51999978972,0.46310054482417,""
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s199",300,1,0,199,TRUE,1,0.0384615384615385,2.37398648309574,139.027115885137,0.478896103896104,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s200",300,1,0,200,TRUE,1,0.00740740740740738,0.801666433309816,268.014735907405,0.441017316017316,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n1000_M20_s10",1000,1,0.5,10,TRUE,1,0.0454545454545454,4.28713244442933,1051.53572599325,0.18796992481203,"ord: dropped 2 empty level(s);cat3: left out (1 observed class)"
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n1000_M20_s100",1000,1,0.5,100,TRUE,1,0.0111239293506275,1.74442941638461,182.280807496466,0.429420505200594,""
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n1000_M20_s11",1000,1,0.5,11,TRUE,1,0.0123456790123456,1.26481093036666,579.648287767216,0.317776252573782,"bin: left out (1 observed class);ord: dropped 1 empty level(s)"
