"n","lambda","rho","arm","trait","n_fits","n_fits_trait_absent","n_fits_missing","accuracy","accuracy_se","brier","brier_se","ece","ece_se","set_coverage","set_coverage_se","set_size","set_size_se","mae_class","mae_class_se","frac_unanimous","frac_unanimous_se","n_na_draws"
100,1,0,"bace_resid","ord",186,0,14,0.870489844683393,0.0052286795624473,0.195260752688172,0.00712728251154616,0.103823178016726,0.00320333686685924,0.973864994026284,0.0024042949448431,1.52706093189964,0.0179429151916953,0.135215053763441,0.00568716698559275,0.37168458781362,0.0146798802531464,0
100,1,0,"freqA","bin",185,15,0,0.954504504504505,0.00402012831909284,0.0798612612612613,0.00621034106247458,0.0575495495495496,0.00275403546220328,0.984864864864865,0.00210585716499998,1.20972972972973,0.0109662413256818,NA,NA,0.595495495495496,0.0131871411876154,0
100,1,0,"freqA","cat3",197,3,0,0.914720812182741,0.00562254810450658,0.137933164128596,0.00753974229054822,0.0896446700507614,0.00326447672833316,0.976818950930626,0.00235803503163185,1.4585448392555,0.0176260565997742,NA,NA,0.394077834179357,0.0142582744747693,0
100,1,0,"freqA","ord",200,0,0,0.885583333333333,0.00556756066101898,0.17829,0.0069454443854066,0.105241666666667,0.00307346302598268,0.974111111111111,0.00211986489203766,1.62083333333333,0.0200563659934218,0.11725,0.00582330736868815,0.320333333333333,0.0136597196054126,0
100,1,0,"freqA_er","bin",185,15,0,0.951891891891892,0.00421642461344825,0.0793162162162162,0.00637399581889689,0.0514144144144144,0.00306083275176333,0.981621621621622,0.00225483596416586,1.15657657657658,0.0111035092545106,NA,NA,0.694954954954955,0.0149484055899884,0
100,1,0,"freqA_er","cat3",197,3,0,0.919204737732657,0.00528969538043539,0.138602368866328,0.00843329811754096,0.0783840947546531,0.00390468210337815,0.963113367174281,0.00293210727137654,1.2922165820643,0.0178684267654081,NA,NA,0.595769881556684,0.014718122839973,0
100,1,0,"freqA_er","ord",200,0,0,0.895416666666667,0.00501106745521943,0.170195833333333,0.00727428262147101,0.0942583333333333,0.00323082967660295,0.962777777777778,0.00264741562273403,1.41183333333333,0.017525442142156,0.108416666666667,0.00533756833009114,0.490666666666667,0.0122009967464974,0
100,1,0,"freqB","bin",185,15,0,0.952612612612613,0.0040544566105572,0.0790990990990991,0.00635818860786498,0.0510810810810811,0.00308672258122207,0.981441441441441,0.00225405333390933,1.15207207207207,0.011015685049737,NA,NA,0.708468468468468,0.0151105292122893,0
100,1,0,"freqB","cat3",197,3,0,0.916328257191201,0.0054441731354244,0.134121827411168,0.00796341957871559,0.0764128595600677,0.00371463192745753,0.972081218274112,0.00251783256608821,1.27986463620981,0.0147506299696237,NA,NA,0.591370558375635,0.0150601819158868,0
100,1,0,"freqB","ord",200,0,0,0.892333333333333,0.0052357061270472,0.171545833333333,0.00734680618036073,0.0918416666666667,0.00323488189056357,0.962833333333333,0.00278011905798104,1.38633333333333,0.0173530200017916,0.110416666666667,0.00550675629385897,0.517833333333333,0.0144600906326872,0
100,1,0,"freqB_er","bin",185,15,0,0.952252252252252,0.00394548223285713,0.0786477477477477,0.0062466983455928,0.0494684684684685,0.00304630056025175,0.981441441441441,0.00219536460210929,1.14864864864865,0.0110222181015017,NA,NA,0.707747747747748,0.0152737622052069,0
100,1,0,"freqB_er","cat3",197,3,0,0.916666666666667,0.00535496020854821,0.140117597292724,0.00846711628086374,0.0801522842639594,0.00407744308330458,0.960659898477157,0.00308556712275464,1.28189509306261,0.0164877681031285,NA,NA,0.613028764805415,0.0146466603687971,0
100,1,0,"freqB_er","ord",200,0,0,0.8965,0.00491779151315244,0.1685925,0.00737785335479977,0.09185,0.00352685299827884,0.958027777777778,0.00298778909005107,1.357,0.0174130847943355,0.106833333333333,0.00514744899496624,0.538833333333333,0.0133600601057836,0
100,1,0,"mode_floor","bin",185,15,0,0.728108108108108,0.0126267616904122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,0,"mode_floor","cat3",197,3,0,0.601353637901861,0.0130135951535103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,0,"mode_floor","ord",200,0,0,0.54175,0.0128198865247745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,0.5,"bace","bin",155,17,28,0.931935483870968,0.00517567120952965,0.104650537634409,0.00723321125113017,0.0699247311827957,0.00330522790061438,0.983655913978495,0.00257761773732731,1.24537634408602,0.0103689956346468,NA,NA,0.584731182795699,0.012013424466958,0
100,1,0.5,"bace","cat3",165,5,30,0.886700336700337,0.00620508956714678,0.173385205765393,0.00880328911944363,0.0958313087233483,0.00362372887997444,0.973838383838384,0.00278291312358125,1.49676767676768,0.0180339032734558,NA,NA,0.432727272727273,0.0124862500618523,2694
100,1,0.5,"bace","ord",170,0,30,0.872516339869281,0.00634189487000058,0.191424509803922,0.00838380677714064,0.105859477124183,0.0035896839210868,0.975228758169935,0.00250609167133379,1.51960784313725,0.0165533641166987,0.131895424836601,0.00665726636802065,0.362745098039216,0.0144669061671973,0
100,1,0.5,"bace_chain","bin",150,17,33,0.936555555555556,0.00478391295733548,0.100744444444444,0.00669475304148847,0.0698888888888889,0.00281568467792207,0.987111111111111,0.00220244743684662,1.28933333333333,0.0110061560520243,NA,NA,0.540666666666667,0.0127612933904938,0
100,1,0.5,"bace_chain","cat3",160,5,35,0.892569444444444,0.00620834740335805,0.165835352270341,0.00826762033029904,0.092858325593789,0.00311535628512275,0.978020833333333,0.00252248741581163,1.54583333333333,0.0189424954578827,NA,NA,0.424375,0.0124824190655003,2857
100,1,0.5,"bace_chain","ord",165,0,35,0.873131313131313,0.00643121397854424,0.188581818181818,0.00846849644265283,0.102323232323232,0.00359666592601843,0.97949494949495,0.00224103994791001,1.54727272727273,0.0170721137777564,0.13030303030303,0.00663807729069836,0.359393939393939,0.0139040008270107,0
100,1,0.5,"bace_resid","bin",155,17,28,0.931935483870968,0.00517567120952965,0.104650537634409,0.00723321125113017,0.0699247311827957,0.00330522790061438,0.983655913978495,0.00257761773732731,1.24537634408602,0.0103689956346468,NA,NA,0.584731182795699,0.012013424466958,0
100,1,0.5,"bace_resid","cat3",165,5,30,0.886700336700337,0.00620508956714678,0.173385205765393,0.00880328911944363,0.0958313087233483,0.00362372887997444,0.973838383838384,0.00278291312358125,1.49676767676768,0.0180339032734558,NA,NA,0.432727272727273,0.0124862500618523,2694
100,1,0.5,"bace_resid","ord",170,0,30,0.872516339869281,0.00634189487000058,0.191424509803922,0.00838380677714064,0.105859477124183,0.0035896839210868,0.975228758169935,0.00250609167133379,1.51960784313725,0.0165533641166987,0.131895424836601,0.00665726636802065,0.362745098039216,0.0144669061671973,0
100,1,0.5,"freqA","bin",183,17,0,0.948178506375228,0.00441940425022487,0.0900819672131148,0.00718915936241538,0.0594535519125683,0.003295820765562,0.981785063752277,0.00250005965658607,1.2023679417122,0.0113302464154354,NA,NA,0.597632058287796,0.0140652564334015,0
100,1,0.5,"freqA","cat3",195,5,0,0.91034188034188,0.00530581356868295,0.146799145299145,0.0076233594401788,0.0896666666666667,0.00317711753580882,0.976068376068376,0.00253322376582242,1.4617094017094,0.0185792921135661,NA,NA,0.405299145299145,0.0150132080704773,0
100,1,0.5,"freqA","ord",200,0,0,0.884138888888889,0.00636769084218946,0.184451666666667,0.00855390065090874,0.100863888888889,0.00338221119810104,0.971611111111111,0.00245114494581231,1.57233333333333,0.02011706387804,0.118666666666667,0.00652547300034873,0.337333333333333,0.0141846324154553,0
100,1,0.5,"freqA_er","bin",183,17,0,0.945719489981785,0.00459620102914391,0.0899508196721311,0.00740082156874649,0.0544444444444444,0.00375661117233414,0.975409836065574,0.00293042138810311,1.14116575591985,0.010966395055879,NA,NA,0.701639344262295,0.015110895098301,0
100,1,0.5,"freqA_er","cat3",195,5,0,0.912222222222222,0.00542908293383265,0.147819658119658,0.00818770394065888,0.0841538461538461,0.00385446102615545,0.96008547008547,0.00287616941676907,1.29863247863248,0.0171668463529762,NA,NA,0.59008547008547,0.0150743925488237,0
100,1,0.5,"freqA_er","ord",200,0,0,0.8905,0.00599006948540479,0.175288333333333,0.00852014484057701,0.09815,0.00383391208943916,0.963027777777778,0.00271983039101988,1.414,0.0169050952246982,0.113333333333333,0.00622265093840914,0.489833333333333,0.0125884863598867,0
100,1,0.5,"freqB","bin",183,17,0,0.946994535519126,0.00455987496023532,0.0898479052823315,0.00727973220604467,0.0518670309653916,0.00357112078302156,0.975591985428051,0.00276928653591226,1.13934426229508,0.0113581435733626,NA,NA,0.714207650273224,0.016019849493232,0
100,1,0.5,"freqB","cat3",195,5,0,0.909059829059829,0.00542112861574657,0.14924188034188,0.0082568070645184,0.084008547008547,0.00398095698777013,0.966239316239316,0.00293964682310474,1.2948717948718,0.0150574668129294,NA,NA,0.568376068376068,0.0153855943922453,0
100,1,0.5,"freqB","ord",200,0,0,0.8895,0.00630876615749288,0.177505,0.00891649398774545,0.093875,0.00409182256881617,0.959527777777778,0.00303917427567635,1.3775,0.0164626330176498,0.1135,0.00646943377913932,0.515,0.0148221354981612,0
100,1,0.5,"freqB_er","bin",183,17,0,0.945173041894353,0.00462218612627843,0.0915892531876138,0.00749645723215433,0.0518670309653916,0.00368056441875147,0.975591985428051,0.00300056252758056,1.12950819672131,0.0106636258712907,NA,NA,0.725318761384335,0.0147679674176056,0
100,1,0.5,"freqB_er","cat3",195,5,0,0.912222222222222,0.0054317872441605,0.149144444444444,0.00824579515991569,0.0836495726495727,0.0038960633267817,0.96025641025641,0.00290102877818818,1.28581196581197,0.0164771779934304,NA,NA,0.60034188034188,0.0145440887051135,0
100,1,0.5,"freqB_er","ord",200,0,0,0.890833333333333,0.00602983231292074,0.174374166666667,0.00888958021353294,0.0943833333333333,0.00401185272804945,0.960111111111111,0.00296644593352355,1.352,0.0164315747850365,0.112916666666667,0.00624664901792143,0.536333333333333,0.0132180738487209,0
100,1,0.5,"mode_floor","bin",183,17,0,0.710382513661202,0.0120869624393396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,0.5,"mode_floor","cat3",195,5,0,0.610940170940171,0.0128128828589438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,0.5,"mode_floor","ord",200,0,0,0.53425,0.0120551482060207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0,"bace","bin",200,0,0,0.697472222222222,0.00478049691818624,0.423325833333333,0.00592978994174811,0.128425,0.00333550268488365,0.957722222222222,0.00184332253151969,1.73305555555556,0.00931370323406613,NA,NA,0.145611111111111,0.00726745595100183,0
300,0.3,0,"bace","cat3",200,0,0,0.528444444444444,0.00637768906414157,0.604865,0.00621106410975266,0.148583333333333,0.00334852009909202,0.933944444444444,0.0020827199916058,2.38344444444444,0.0158575201941808,NA,NA,0.0189444444444444,0.00299491628324468,0
300,0.3,0,"bace","ord",200,0,0,0.420430555555556,0.00590363034536635,0.703903611111111,0.00546565613599544,0.155559259259259,0.00351274491770316,0.90662962962963,0.00232323464048278,2.97111111111111,0.0172771139421594,0.816944444444444,0.00971090688914726,0.0136111111111111,0.00175671056577668,0
300,0.3,0,"bace_chain","bin",200,0,0,0.699972222222222,0.00472759695115436,0.398516388888889,0.00493630880745727,0.0933194444444444,0.00235990111702832,0.977222222222222,0.00138847006527112,1.8125,0.00857302323946943,NA,NA,0.0934444444444444,0.00603626055323925,0
300,0.3,0,"bace_chain","cat3",200,0,0,0.522638888888889,0.00665932704806184,0.589956111111111,0.00589856996328979,0.126472222222222,0.0030283821668173,0.951833333333333,0.00176743133162352,2.48266666666667,0.0162649598040278,NA,NA,0.0143888888888889,0.00297204284121887,0
300,0.3,0,"bace_chain","ord",200,0,0,0.420527777777778,0.0059155791438638,0.686442222222222,0.0050290343161473,0.126296296296296,0.00279668760504307,0.933796296296296,0.00203892904030721,3.17511111111111,0.0170639855166448,0.808398148148148,0.00943683140810378,0.00794444444444444,0.00152196625756351,0
300,0.3,0,"bace_resid","bin",200,0,0,0.697472222222222,0.00478049691818624,0.423325833333333,0.00592978994174811,0.128425,0.00333550268488365,0.957722222222222,0.00184332253151969,1.73305555555556,0.00931370323406613,NA,NA,0.145611111111111,0.00726745595100183,0
300,0.3,0,"bace_resid","cat3",200,0,0,0.528444444444444,0.00637768906414157,0.604865,0.00621106410975266,0.148583333333333,0.00334852009909202,0.933944444444444,0.0020827199916058,2.38344444444444,0.0158575201941808,NA,NA,0.0189444444444444,0.00299491628324468,0
300,0.3,0,"bace_resid","ord",200,0,0,0.420430555555556,0.00590363034536635,0.703903611111111,0.00546565613599544,0.155559259259259,0.00351274491770316,0.90662962962963,0.00232323464048278,2.97111111111111,0.0172771139421594,0.816944444444444,0.00971090688914726,0.0136111111111111,0.00175671056577668,0
300,0.3,0,"freqA","bin",200,0,0,0.603027777777778,0.00685702061949392,0.4803475,0.00470497706688724,0.095625,0.00271776586179639,0.995,0.000840052937926986,1.97722222222222,0.0040895051486174,NA,NA,0.008,0.00198036142638606,0
300,0.3,0,"freqA","cat3",200,0,0,0.436527777777778,0.00824515392696581,0.658608333333333,0.00565899547200348,0.129494444444444,0.00312771549614536,0.969694444444444,0.00215122397592111,2.81016666666667,0.0161977162637072,NA,NA,0.00661111111111111,0.00181003931524283,0
300,0.3,0,"freqA","ord",200,0,0,0.333898148148148,0.00674593371587879,0.756563333333333,0.00401857901503512,0.125580555555556,0.00262661685132725,0.942101851851852,0.00222332613796162,3.59677777777778,0.0207943842128109,1.03642592592593,0.0116416923733878,0.00133333333333333,0.000382312585892869,0
300,0.3,0,"freqA_er","bin",200,0,0,0.533388888888889,0.00553037145002118,0.511933333333333,0.00309167076146159,0.103527777777778,0.00306771791411315,0.989277777777778,0.00201947448322854,1.95694444444444,0.00886160577725187,NA,NA,0.024,0.00551095441141753,0
300,0.3,0,"freqA_er","cat3",200,0,0,0.366027777777778,0.00662503021447927,0.689773055555556,0.00385097963744097,0.129013888888889,0.00328886313478342,0.981527777777778,0.00274659705193854,2.89855555555556,0.0198027229934474,NA,NA,0.0172777777777778,0.0043887475328677,0
300,0.3,0,"freqA_er","ord",200,0,0,0.323787037037037,0.00671470080254301,0.757312777777778,0.00381738993644303,0.122177777777778,0.00269964602495131,0.95237962962963,0.00213268731930764,3.67727777777778,0.0190542402197453,1.09334259259259,0.013063719310756,0.001,0.000306979828611977,0
300,0.3,0,"freqB","bin",200,0,0,0.602722222222222,0.00713602189506723,0.482122222222222,0.00466447254393874,0.0986277777777778,0.00273286956500102,0.992555555555556,0.00118437937896068,1.97366666666667,0.00485748887937879,NA,NA,0.0104444444444444,0.00245138854288753,0
300,0.3,0,"freqB","cat3",200,0,0,0.437083333333333,0.00827411843578052,0.658303333333333,0.0055206549178072,0.128438888888889,0.00312105421840251,0.971138888888889,0.00192034499241191,2.80961111111111,0.0162032497875855,NA,NA,0.00588888888888889,0.00147966341076925,0
300,0.3,0,"freqB","ord",200,0,0,0.330634259259259,0.00689306877616536,0.756518333333333,0.0041614367346739,0.126000925925926,0.00313672374964203,0.942342592592593,0.0023021214418932,3.59488888888889,0.0202851806469776,1.04592592592593,0.012222934235277,0.00194444444444445,0.000642003792073334,0
300,0.3,0,"freqB_er","bin",200,0,0,0.521805555555556,0.00578369343198988,0.5196025,0.00329819225728273,0.108975,0.00338511587913449,0.988833333333333,0.00201504592381084,1.95555555555556,0.00868912893206874,NA,NA,0.0255,0.005655602504799,0
300,0.3,0,"freqB_er","cat3",200,0,0,0.358361111111111,0.00664872860050897,0.690779722222222,0.00377973646093358,0.132697222222222,0.0031955212602578,0.9815,0.00281386662794076,2.89661111111111,0.0196897578843359,NA,NA,0.0183888888888889,0.00459515378443684,0
300,0.3,0,"freqB_er","ord",200,0,0,0.323453703703704,0.00693010527163193,0.755640277777778,0.00385460556301022,0.119907407407407,0.00301753611272553,0.954305555555556,0.00201444836180277,3.67933333333333,0.0189556150557773,1.09072222222222,0.0130303874526779,0.000999999999999999,0.000251430549404344,0
300,0.3,0,"mode_floor","bin",200,0,0,0.6175,0.00728835737565828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0,"mode_floor","cat3",200,0,0,0.457361111111111,0.00843819539232174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0,"mode_floor","ord",200,0,0,0.355111111111111,0.00699314137597412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0.5,"bace","bin",200,0,0,0.732305555555556,0.00441381782553491,0.379652222222222,0.00551122150235705,0.114494444444444,0.00313962364722174,0.956722222222222,0.00200872453412258,1.66138888888889,0.00957173960259003,NA,NA,0.203722222222222,0.00825161026119893,0
300,0.3,0.5,"bace","cat3",200,0,0,0.56175,0.00556854671743019,0.560423895776098,0.00580403763089539,0.127491211825861,0.00274737094630397,0.947388888888889,0.00179477410700266,2.33444444444444,0.0131576929466243,NA,NA,0.0226111111111111,0.00367280968582293,11
300,0.3,0.5,"bace","ord",200,0,0,0.456634259259259,0.00498210939882974,0.659855555555556,0.00462858605398132,0.139398148148148,0.0031274198949259,0.92237962962963,0.00223920928064692,2.86816666666667,0.013723736683936,0.71125,0.00749403718614976,0.0183888888888889,0.00165330114549937,0
300,0.3,0.5,"bace_chain","bin",200,0,0,0.736611111111111,0.00435778687760481,0.359228611111111,0.004821553593219,0.0917916666666667,0.00226373302584383,0.973833333333333,0.00132478532031501,1.72488888888889,0.00913473534309826,NA,NA,0.157444444444444,0.00740224042757341,0
300,0.3,0.5,"bace_chain","cat3",200,0,0,0.562722222222222,0.00577049185203526,0.552230988275871,0.00568264403780283,0.115847927416581,0.00270677992537823,0.955305555555556,0.00159743492623947,2.37272222222222,0.0130582543511821,NA,NA,0.0195555555555556,0.00369626649527527,6
300,0.3,0.5,"bace_chain","ord",200,0,0,0.458398148148148,0.00472107487074172,0.649263611111111,0.00436181837660085,0.122685185185185,0.00262388719313848,0.938046296296296,0.00202655363339075,2.9635,0.0146729292882889,0.709259259259259,0.00700846167587025,0.0147222222222222,0.00152514238970994,0
300,0.3,0.5,"bace_resid","bin",200,0,0,0.732305555555556,0.00441381782553491,0.379652222222222,0.00551122150235705,0.114494444444444,0.00313962364722174,0.956722222222222,0.00200872453412258,1.66138888888889,0.00957173960259003,NA,NA,0.203722222222222,0.00825161026119893,0
300,0.3,0.5,"bace_resid","cat3",200,0,0,0.56175,0.00556854671743019,0.560423895776098,0.00580403763089539,0.127491211825861,0.00274737094630397,0.947388888888889,0.00179477410700266,2.33444444444444,0.0131576929466243,NA,NA,0.0226111111111111,0.00367280968582293,11
300,0.3,0.5,"bace_resid","ord",200,0,0,0.456634259259259,0.00498210939882974,0.659855555555556,0.00462858605398132,0.139398148148148,0.0031274198949259,0.92237962962963,0.00223920928064692,2.86816666666667,0.013723736683936,0.71125,0.00749403718614976,0.0183888888888889,0.00165330114549937,0
300,0.3,0.5,"freqA","bin",200,0,0,0.602361111111111,0.00689262491900484,0.483823898750822,0.00471130969017306,0.0984555555555556,0.00248834730787041,0.994222222222222,0.000901364159743856,1.97366666666667,0.00537582528431097,NA,NA,0.00955555555555556,0.00322938613322161,0
300,0.3,0.5,"freqA","cat3",200,0,0,0.431694444444444,0.00794144593430655,0.660082871466141,0.00546376412220738,0.122519658119658,0.00310604387718768,0.971444444444444,0.00201468028694422,2.82555555555556,0.0154970183588174,NA,NA,0.00527777777777778,0.00170927755315127,0
300,0.3,0.5,"freqA","ord",200,0,0,0.313796296296296,0.0057863604666855,0.767349534845496,0.00356798150497469,0.132626638176638,0.00309101358976445,0.943740740740741,0.00227879324415945,3.62616666666667,0.0188169710970068,1.06287037037037,0.010657902619874,0.00172222222222222,0.000517079108686947,0
300,0.3,0.5,"freqA_er","bin",200,0,0,0.525638888888889,0.00570699207243152,0.516503895463511,0.00341105438779839,0.10517735042735,0.00328790223660956,0.989666666666667,0.00195093039662992,1.95955555555556,0.00886794013880077,NA,NA,0.0220555555555555,0.00538514608665253,0
300,0.3,0.5,"freqA_er","cat3",200,0,0,0.357027777777778,0.00557638160968337,0.692977519723866,0.00338037771971164,0.126705128205128,0.0029062372302565,0.986472222222222,0.00213195268550724,2.92677777777778,0.0154547643961291,NA,NA,0.0116111111111111,0.00446137026920545,0
300,0.3,0.5,"freqA_er","ord",200,0,0,0.307453703703704,0.00608641762562179,0.766486459566075,0.00347243316088288,0.128343660968661,0.0028305939038979,0.954166666666667,0.00190577322531478,3.71166666666667,0.0170855149474247,1.12058333333333,0.011989398620066,0.000888888888888889,0.000265472853546221,0
300,0.3,0.5,"freqB","bin",200,0,0,0.600888888888889,0.00726082113425501,0.484971666666667,0.00496865024571909,0.103483333333333,0.00297082070099265,0.993,0.00117438488148759,1.97255555555556,0.00545407596202518,NA,NA,0.0107777777777778,0.00287885341928694,0
300,0.3,0.5,"freqB","cat3",200,0,0,0.427944444444444,0.00778693626056325,0.662466944444444,0.00538444063846262,0.125486111111111,0.00292902300752047,0.969722222222222,0.00220215323623512,2.82522222222222,0.015544725830574,NA,NA,0.00638888888888889,0.00190414488091808,0
300,0.3,0.5,"freqB","ord",200,0,0,0.308171296296296,0.00600239230796973,0.771828888888889,0.00343081694277684,0.138609259259259,0.00288840655527143,0.942518518518519,0.00225653758376587,3.62411111111111,0.0190958397296657,1.07625925925926,0.0107718361050798,0.00216666666666667,0.000538242228296063,0
300,0.3,0.5,"freqB_er","bin",200,0,0,0.527194444444444,0.00538723194003014,0.5170625,0.00321375215091465,0.104647222222222,0.00292013812580862,0.988944444444444,0.00214624081814739,1.95844444444444,0.00877906753594424,NA,NA,0.0247222222222222,0.00594160506607545,0
300,0.3,0.5,"freqB_er","cat3",200,0,0,0.350166666666667,0.00586966696329031,0.694523333333333,0.00349560305291055,0.131519444444444,0.00303324292650936,0.9855,0.00197571567980372,2.92566666666667,0.0153326920297355,NA,NA,0.0123333333333333,0.00427205451507387,0
300,0.3,0.5,"freqB_er","ord",200,0,0,0.311208333333333,0.0063120533033755,0.764007777777778,0.00333040107022285,0.128987962962963,0.0030896807605916,0.957157407407407,0.00210709263483025,3.71188888888889,0.0172964054944941,1.10869444444444,0.0120801544002026,0.00133333333333333,0.000339328188235554,0
300,0.3,0.5,"mode_floor","bin",200,0,0,0.619944444444444,0.0066537645018465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0.5,"mode_floor","cat3",200,0,0,0.450277777777778,0.00818467345610689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.3,0.5,"mode_floor","ord",200,0,0,0.331805555555556,0.006433424208776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0,"bace","bin",200,0,0,0.801,0.0062603918198919,0.2929575,0.0084651163505705,0.098375,0.00313334050447441,0.956722222222222,0.00191058499114151,1.471,0.0149201797079085,NA,NA,0.390333333333333,0.0153067584629662,0
300,0.7,0,"bace","cat3",200,0,0,0.666083333333333,0.0081072435862572,0.455700562990981,0.0097232172671455,0.123434471390896,0.0034280924266271,0.942333333333333,0.00212429396568798,1.94694444444444,0.0218563455728903,NA,NA,0.132277777777778,0.0124160054072294,236
300,0.7,0,"bace","ord",200,0,0,0.560171296296296,0.00782753607314926,0.560285833333333,0.0087459504015821,0.127257407407407,0.00291605438197923,0.930148148148148,0.00215658380776233,2.40838888888889,0.0240033676189548,0.511824074074074,0.00966528066001089,0.0829444444444444,0.00802234823604031,0
300,0.7,0,"bace_chain","bin",200,0,0,0.805444444444444,0.00633173155565163,0.276784722222222,0.0080378188507916,0.0825916666666667,0.00245314766287306,0.970111111111111,0.00139879770767141,1.531,0.0159658326014721,NA,NA,0.338222222222222,0.0152906047366668,0
300,0.7,0,"bace_chain","cat3",200,0,0,0.664472222222222,0.00834225257839673,0.445751563251401,0.00955753303250872,0.111499240100524,0.0029133837122284,0.951194444444444,0.00185426501526091,1.99427777777778,0.022547311894153,NA,NA,0.124611111111111,0.0123499436690848,190
300,0.7,0,"bace_chain","ord",200,0,0,0.560453703703704,0.00817933579150856,0.547888333333333,0.00874516608909538,0.110031481481481,0.00282281563891955,0.945638888888889,0.00187216191311606,2.50944444444444,0.0251208074350521,0.507925925925926,0.00984359562753914,0.0675555555555555,0.00762405315353949,0
300,0.7,0,"bace_resid","bin",200,0,0,0.801,0.0062603918198919,0.2929575,0.0084651163505705,0.098375,0.00313334050447441,0.956722222222222,0.00191058499114151,1.471,0.0149201797079085,NA,NA,0.390333333333333,0.0153067584629662,0
300,0.7,0,"bace_resid","cat3",200,0,0,0.666083333333333,0.0081072435862572,0.455700562990981,0.0097232172671455,0.123434471390896,0.0034280924266271,0.942333333333333,0.00212429396568798,1.94694444444444,0.0218563455728903,NA,NA,0.132277777777778,0.0124160054072294,236
300,0.7,0,"bace_resid","ord",200,0,0,0.560171296296296,0.00782753607314926,0.560285833333333,0.0087459504015821,0.127257407407407,0.00291605438197923,0.930148148148148,0.00215658380776233,2.40838888888889,0.0240033676189548,0.511824074074074,0.00966528066001089,0.0829444444444444,0.00802234823604031,0
300,0.7,0,"freqA","bin",200,0,0,0.737555555555556,0.010287920357968,0.358453888888889,0.0103136359780738,0.0924166666666667,0.00254360126737809,0.968111111111111,0.00243828216718133,1.70944444444444,0.0221601240118789,NA,NA,0.182055555555556,0.0166720031471482,0
300,0.7,0,"freqA","cat3",200,0,0,0.588416666666667,0.0113870521526901,0.525631388888889,0.011188278614302,0.124066666666667,0.00362711259520215,0.944277777777778,0.00262385074207162,2.26677777777778,0.033012224977313,NA,NA,0.0895,0.0102929355381582,0
300,0.7,0,"freqA","ord",200,0,0,0.467,0.0103694273686539,0.650508611111111,0.00972476506665826,0.137211111111111,0.00347122596043088,0.919740740740741,0.00289156604514991,2.84055555555556,0.0365199975048664,0.690398148148148,0.0144220519012752,0.0453888888888889,0.00603861752960378,0
300,0.7,0,"freqA_er","bin",200,0,0,0.706555555555556,0.0115498767345763,0.378555,0.010657550739764,0.102033333333333,0.00300114604740687,0.9545,0.00283508446996876,1.62611111111111,0.0241102928740067,NA,NA,0.264944444444444,0.0195774104914558,0
300,0.7,0,"freqA_er","cat3",200,0,0,0.522,0.0135000763991561,0.588233055555556,0.0114899868588906,0.144533333333333,0.0039816554656215,0.935694444444444,0.00415691908391781,2.41216666666667,0.0441234638701422,NA,NA,0.1435,0.0150693286898579,0
300,0.7,0,"freqA_er","ord",200,0,0,0.447916666666667,0.0112160419799941,0.674610277777778,0.0094675094949954,0.144407407407407,0.00342673065633807,0.928731481481481,0.00272159123881112,3.06072222222222,0.0430161967758786,0.774009259259259,0.0187336764700917,0.0378333333333333,0.00536819606600205,0
300,0.7,0,"freqB","bin",200,0,0,0.736361111111111,0.0103719670002397,0.360666944444444,0.0104415847319437,0.0981861111111111,0.00306193556934106,0.967333333333333,0.00245265359294794,1.7,0.0227918342595532,NA,NA,0.195777777777778,0.0181674149561507,0
300,0.7,0,"freqB","cat3",200,0,0,0.589583333333333,0.0112603005831397,0.528139444444444,0.0110883415704844,0.12305,0.00346299777489566,0.942111111111111,0.00251503327891881,2.25366666666667,0.0332767162951075,NA,NA,0.096,0.0110658037734356,0
300,0.7,0,"freqB","ord",200,0,0,0.468601851851852,0.0102483536595602,0.654251111111111,0.00958953010925768,0.139606481481481,0.00375096794990412,0.91187037037037,0.00291142567948208,2.80605555555556,0.0371335349776883,0.689666666666667,0.0144541666756458,0.0508333333333333,0.00641021614470023,0
300,0.7,0,"freqB_er","bin",200,0,0,0.701444444444444,0.0117404304458477,0.381817222222222,0.0108270680145349,0.106716666666667,0.00314484332671754,0.955,0.00280555624657935,1.62766666666667,0.0239673493704643,NA,NA,0.264611111111111,0.0196125504238339,0
