"n","lambda","rho","arm","n_fits","n_excluded","n_undefined","n_missing","truth","truth_mc_se","coverage","coverage_se","complete_coverage","complete_coverage_se","coverage_cond","coverage_cond_se","complete_coverage_cond","bias_cond","bias_cond_se","bias","bias_se","rmse","se_mean","emp_sd","width","fmi_mean","m_ok_min","diff_cd_mean","diff_cd_sd","diff_cd_se"
300,0.3,0.5,"freqB_er",200,0,0,0,0.70587307890235,0.00146288034164079,0.225,0.0296016263304406,0.935,0.0174757549207538,0.22,0.0293651418826633,0.955,-0.307374536249371,0.00532570564468209,-0.303295551709008,0.00541815467427729,0.312778060773571,0.125382267836559,0.0766242782339813,0.4983302167046,0.343476085996959,20,-0.306986430873482,0.0827661569235962,0.00585245108134248
300,0.7,0,"bace",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.9,0.0212664361502501,0.94,0.0168349958546813,0.895,0.0217309958562539,0.935,-0.0108215041856781,0.011381647346656,-0.0088380690026813,0.011381647346656,0.160800960295953,0.134332395974124,0.160960800397887,0.535598582688679,0.398384469319566,20,-0.014058426100752,0.114851260814883,0.00812121053500284
300,0.7,0,"bace_chain",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.945,0.0161610923059864,0.94,0.0168349958546813,0.945,0.0161610923059864,0.935,-0.00214405832274288,0.0104991972248589,-0.000160623139746094,0.0104991972248589,0.148109490346579,0.138739387659527,0.148481071094254,0.555206282109927,0.450939651990367,20,-0.00538098023781675,0.10019863352065,0.00708511332280771
300,0.7,0,"bace_resid",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.935,0.0174757549207538,0.94,0.0168349958546813,0.93,0.0180868924470722,0.935,-0.0115591580464906,0.011499623805121,-0.00957572286349381,0.011499623805121,0.162504531175473,0.146345034468358,0.162629239473907,0.584010931127082,0.413534393782997,20,-0.0147960799615645,0.116114279382649,0.00821051943440602
300,0.7,0,"complete",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.94,0.0168349958546813,0.94,0.0168349958546813,0.935,0.0174757549207538,0.935,0.00323692191507387,0.00811453092093874,0.00522035709807065,0.00811453092093874,0.11458852005999,0.10262068349557,0.114756796806874,0.403906083572514,0,NA,0,0,0
300,0.7,0,"freqA",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.99,0.00705327893384296,0.94,0.0168349958546813,0.99,0.00705327893384296,0.935,0.0283512488680173,0.00602245526891429,0.0303346840510141,0.00602245526891429,0.0902104017407276,0.1206865408608,0.0851703792008389,0.479424963892062,0.341174962154462,20,0.0251143268227095,0.0822701494409591,0.00581737805589328
300,0.7,0,"freqA_er",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.995,0.00500000000000001,0.94,0.0168349958546813,0.995,0.00500000000000001,0.935,0.0290565368088313,0.00634938222968255,0.0310399719918281,0.00634938222968255,0.0947950217378348,0.119880324911885,0.0897938246190779,0.475729496280709,0.322827038811932,20,0.0258196147635235,0.0848219227619087,0.00599781567782272
300,0.7,0,"freqB",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.995,0.00500000000000001,0.94,0.0168349958546813,0.995,0.00500000000000001,0.935,0.0284350781323984,0.00634243606503756,0.0304185133153952,0.00634243606503756,0.0945005740982435,0.119380200109907,0.0896955910166036,0.473826458305491,0.324007441438473,20,0.0251981560870906,0.0852477734737832,0.00602792787043668
300,0.7,0,"freqB_er",200,0,0,0,-0.00198343518299678,0.00163552917297058,0.995,0.00500000000000001,0.94,0.0168349958546813,0.995,0.00500000000000001,0.935,0.0303642243882871,0.00641510069757142,0.0323476595712839,0.00641510069757142,0.0961036989651073,0.119496183052724,0.0907232241049461,0.474102809184835,0.31981295415318,20,0.0271273023429793,0.0856572993166347,0.00605688572049182
300,0.7,0.5,"bace",200,0,0,0,0.506015513219834,0.00160245504216073,0.93,0.0180868924470722,0.96,0.0138911779241576,0.92,0.019231465004808,0.965,0.00745625580735202,0.0092662951773242,0.00670285923025377,0.0092304816199591,0.130384372983133,0.11947885675021,0.130538722941817,0.475995054807582,0.371668482093027,20,0.00999760528668319,0.0871726932965947,0.00616404025643172
300,0.7,0.5,"bace_chain",200,0,0,0,0.506015513219834,0.00160245504216073,0.95,0.0154497076780334,0.96,0.0138911779241576,0.955,0.014695399751941,0.965,0.00303600736696401,0.00915663807238247,0.00228261078986575,0.00910338079410802,0.12843927415959,0.124212696648199,0.128741245824743,0.496219162377576,0.419227367104179,20,0.00557735684629517,0.0811593285895858,0.00573883116022434
300,0.7,0.5,"bace_resid",200,0,0,0,0.506015513219834,0.00160245504216073,0.955,0.014695399751941,0.96,0.0138911779241576,0.955,0.014695399751941,0.965,0.00786976915146061,0.00937485178326291,0.00711637257436237,0.00934086929856228,0.131961201759945,0.131335840418942,0.132099840463812,0.524056658336253,0.402396648532942,20,0.0104111186307918,0.0870518207187221,0.0061554932744844
300,0.7,0.5,"complete",200,0,0,0,0.506015513219834,0.00160245504216073,0.96,0.0138911779241576,0.96,0.0138911779241576,0.965,0.013027801736688,0.965,-0.00254134947933116,0.00681963637251542,-0.00329474605642941,0.00704192453876518,0.0993931933901882,0.0934280774753575,0.0995878518792962,0.367724785914237,0,NA,0,0,0
300,0.7,0.5,"freqA",200,0,0,0,0.506015513219834,0.00160245504216073,0.425,0.0350430460345114,0.96,0.0138911779241576,0.455,0.0353002199375329,0.965,-0.209533496943826,0.00665753789475922,-0.210286893520925,0.00734275051985455,0.23441386187862,0.1155795062771,0.103842173703004,0.459631408885309,0.358495126454669,20,-0.206992147535919,0.0818253606324781,0.005785926737626
300,0.7,0.5,"freqA_er",200,0,0,0,0.506015513219834,0.00160245504216073,0.4,0.0347279448103939,0.96,0.0138911779241576,0.425,0.0350430460345113,0.965,-0.207876232290849,0.0068301251647325,-0.208629628867948,0.00761500374831298,0.234661437345071,0.114728293843151,0.107692415783862,0.455852017117361,0.346646914705976,20,-0.205334882882942,0.0831505878316967,0.00587963445154403
300,0.7,0.5,"freqB",200,0,0,0,0.506015513219834,0.00160245504216073,0.4,0.0347279448103939,0.96,0.0138911779241576,0.46,0.0353304572009782,0.965,-0.20946023429611,0.00651386902897983,-0.210213630873209,0.0072941230625265,0.234045748997717,0.113970054194602,0.103154477606433,0.452799626740183,0.338349868817366,20,-0.206918884888203,0.0838918209667561,0.0059320475491681
300,0.7,0.5,"freqB_er",200,0,0,0,0.506015513219834,0.00160245504216073,0.4,0.0347279448103939,0.96,0.0138911779241576,0.435,0.0351432817371441,0.965,-0.208651263378444,0.0068039897398193,-0.209404659955543,0.0075979716498365,0.23524118915753,0.113700072117805,0.107451545537251,0.451505873616139,0.334736660915494,20,-0.206109913970537,0.0834920332693931,0.00590377828998407
300,1,0,"bace",176,14,0,10,-0.00322645017612552,0.00537062556351183,0.994318181818182,0.00568181818181816,0.960227272727273,0.0147727272727273,0.988636363636364,0.00801231342808641,0.960227272727273,-0.0166368640111104,0.0138140107123994,-0.0134104138349849,0.0138140107123994,0.183233581236153,0.123640949711896,0.183263561531916,0.504375104331709,0.448933690540551,20,-0.00415086972370023,0.123174034840569,0.00928459221546205
300,1,0,"bace_chain",176,14,0,10,-0.00322645017612552,0.00537062556351183,1,0,0.960227272727273,0.0147727272727273,1,0,0.960227272727273,-0.0133184671149513,0.0141027803530491,-0.0100920169388258,0.0141027803530491,0.186835010640415,0.122576083258574,0.187094523727438,0.491510605716298,0.490392967315671,20,-0.0008324728275411,0.10988464724984,0.00828286693518815
300,1,0,"bace_resid",176,14,0,10,-0.00322645017612552,0.00537062556351183,0.994318181818182,0.00568181818181816,0.960227272727273,0.0147727272727273,0.988636363636364,0.00801231342808641,0.960227272727273,-0.0164683944017927,0.0138119829975694,-0.0132419442256672,0.0138119829975694,0.183194574411406,0.124456212110779,0.183236660854824,0.507201847307424,0.44899140810604,20,-0.0039824001143825,0.123158263342928,0.00928340339409712
300,1,0,"complete",186,14,0,0,-0.00322645017612552,0.00537062556351183,0.96236559139785,0.0139919011113508,0.96236559139785,0.0139919011113508,0.96236559139785,0.0139919011113508,0.96236559139785,-0.0118318989756409,0.02229629468081,-0.00860544879951539,0.02229629468081,0.303384465159872,0.127873950853105,0.304080918026426,0.503300747185646,0,NA,0,0,0
300,1,0,"freqA",186,14,0,0,-0.00322645017612552,0.00537062556351183,1,0,0.96236559139785,0.0139919011113508,1,0,0.96236559139785,-0.00356615951514322,0.0163961467006996,-0.000339709339017704,0.0163961467006996,0.223011964542588,0.139641318866143,0.223613627834576,0.553914625431331,0.289732587063472,20,0.00826573946050668,0.0983692018269352,0.00721277982743664
300,1,0,"freqA_er",186,14,0,0,-0.00322645017612552,0.00537062556351183,0.994623655913978,0.0053763440860215,0.96236559139785,0.0139919011113508,0.994623655913978,0.0053763440860215,0.96236559139785,-0.00534681509528815,0.020500765431586,-0.00212036491916264,0.020500765431586,0.27884861816828,0.143690880118398,0.279593163883256,0.567648136272666,0.258690956576422,20,0.00648508388036174,0.0580229378377372,0.00425444821948374
300,1,0,"freqB",186,14,0,0,-0.00322645017612552,0.00537062556351183,0.994623655913978,0.0053763440860215,0.96236559139785,0.0139919011113508,1,0,0.96236559139785,-0.00623039950407435,0.0206814721375694,-0.00300394932794884,0.0206814721375694,0.281314472290924,0.145153613642659,0.282057674773322,0.573461166872369,0.263760626029968,20,0.00560149947157554,0.0572783962673466,0.00419985578282812
300,1,0,"freqB_er",186,14,0,0,-0.00322645017612552,0.00537062556351183,0.994623655913978,0.0053763440860215,0.96236559139785,0.0139919011113508,0.994623655913978,0.0053763440860215,0.96236559139785,-0.00489711117951733,0.0200937624094123,-0.0016706610033918,0.0200937624094123,0.273309822993763,0.144932111091179,0.27404238271563,0.572677765614192,0.255786236233099,20,0.00693478779613257,0.060551640643303,0.00443986170507506
300,1,0.5,"bace",178,15,0,7,0.179239612166988,0.00645047153706765,0.365168539325843,0.0361900567869127,0.303370786516854,0.034554219444001,0.966292134831461,0.0135654190200024,0.971910112359551,-0.0305151559898526,0.0131634620382815,-0.073768807580157,0.0160782722588461,0.226270314987703,0.141607002938787,0.214510907209087,0.861862403063204,0.535069362956353,20,-0.0403021333994276,0.166151962040743,0.0124536160738374
300,1,0.5,"bace_chain",176,15,0,9,0.179239612166988,0.00645047153706765,0.369318181818182,0.0364826582988759,0.306818181818182,0.0348614224055324,0.965909090909091,0.0137172923209595,0.971590909090909,-0.0405456257549736,0.0138420482753406,-0.0826829890608801,0.0174969697993854,0.24578785223877,0.139693652517268,0.232123535170966,0.655828578951874,0.56835953045855,20,-0.0505159877023191,0.166800901222441,0.0125730910010903
300,1,0.5,"bace_resid",178,15,0,7,0.179239612166988,0.00645047153706765,0.370786516853933,0.0363056606202018,0.303370786516854,0.034554219444001,0.960674157303371,0.0146096711241207,0.971910112359551,-0.0298045828738189,0.0131625843199072,-0.0730582344641234,0.0160662619441742,0.225888446847168,0.142066429526384,0.214350669625429,0.85288377485887,0.532214359583579,20,-0.039591560283394,0.166248752396595,0.0124608708177275
300,1,0.5,"complete",185,15,0,0,0.179239612166988,0.00645047153706765,0.302702702702703,0.0338694565879167,0.302702702702703,0.0338694565879167,0.962162162162162,0.0140662515992054,0.962162162162162,0.0201216760199417,0.0197048960413665,-0.0102164812092001,0.0297526751627802,0.403714212639598,0.124876953418834,0.40468013378254,0.491504825984191,0,NA,0,0,0
300,1,0.5,"freqA",185,15,0,0,0.179239612166988,0.00645047153706765,0.351351351351351,0.0351938404979363,0.302702702702703,0.0338694565879167,1,0,0.962162162162162,-0.0105392548696157,0.0186332964445903,-0.0408774120987644,0.025417858896176,0.347199355096204,0.151639966273134,0.345720258171536,0.605294061034375,0.342228847718151,20,-0.0306609308895705,0.128118512939695,0.00941946040741786
300,1,0.5,"freqA_er",185,15,0,0,0.179239612166988,0.00645047153706765,0.356756756756757,0.0353154552064825,0.302702702702703,0.0338694565879167,1,0,0.962162162162162,0.0107194681013978,0.0198387717981111,-0.0196186891277509,0.0283396009867236,0.38491734441961,0.1509313983993,0.385460247050251,0.598815823421885,0.292150972618412,20,-0.009402207918557,0.141885971632942,0.0104316641014526
300,1,0.5,"freqB",185,15,0,0,0.179239612166988,0.00645047153706765,0.362162162162162,0.0354321711513849,0.302702702702703,0.0338694565879167,1,0,0.962162162162162,0.0117783245672769,0.0211097399921538,-0.0185598326618718,0.0294263429750866,0.399589595700043,0.152448107155049,0.400241536155575,0.604451811139912,0.292491708233721,20,-0.00834335145267795,0.158888921493037,0.0116817458370396
300,1,0.5,"freqB_er",185,15,0,0,0.179239612166988,0.00645047153706765,0.345945945945946,0.035067276058462,0.302702702702703,0.0338694565879167,0.994594594594595,0.0054054054054054,0.962162162162162,0.0158017812614126,0.0223064636960883,-0.0145363759677361,0.0304654634324004,0.413509234796571,0.149011269931446,0.414375102410752,0.589718781063345,0.28161243270373,20,-0.0043198947585422,0.164694736400807,0.0121085978383759
