"set","tag","n","lambda","rho","seed","converged","n_attempts","drift","ess_min","ess_med","ess_frac_low","input_fix"
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s78",300,0.3,0,78,FALSE,1,0.75,40.2849754024199,1600,0.00346706290242694,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s79",300,0.3,0,79,FALSE,1,0.435296000514004,1.91596194891795,1600,0.00742942050520059,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s8",300,0.3,0,8,TRUE,1,0.352417217932773,1.04576105851551,1600,0.117384843982169,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s80",300,0.3,0,80,FALSE,1,0.296296296296296,34.5698134539866,1600,0.00396235760277365,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s81",300,0.3,0,81,TRUE,1,0.583585759052224,4.17207577775133,1600,0.00544824170381377,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s82",300,0.3,0,82,FALSE,1,7.52334671311399,36.8106278616017,1600,0.00396235760277365,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s83",300,0.3,0,83,FALSE,1,0.235294117647059,3.0568855281849,1600,0.0153541357107479,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s84",300,0.3,0,84,TRUE,1,0.934613260819343,38.0255940941959,1600,0.0079247152055473,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s85",300,0.3,0,85,FALSE,1,2.99995416411444,50.8688030172441,1600,0.00247647350173353,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s86",300,0.3,0,86,TRUE,1,0.133535660091047,1.6305491667238,1600,0.112927191679049,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s87",300,0.3,0,87,TRUE,1,3.17041443125362,1.58608485608299,1555.50544905943,0.0827142149579,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s88",300,0.3,0,88,FALSE,1,3.59122003041611,1.85132107641197,1600,0.0683506686478455,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s89",300,0.3,0,89,TRUE,1,1,2.41974852234109,1600,0.0282317979197623,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s9",300,0.3,0,9,FALSE,1,0.267337473060431,2.01439848916431,1600,0.0941059930658742,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s90",300,0.3,0,90,FALSE,1,5.24471425572195,33.1544229933396,1600,0.00742942050520059,""
