"dgp","n","arm","trait","metric","n_seeds","mean","mcse","coverage","coverage_mcse"
"types_mixed",1000,"gnn_off_rphylopars","cat3","macroF1",1200,0.534819239044762,0.00920718653037368,NA,NA
"types_mixed",100,"gnn_on","cat3","macroF1",1200,0.447905905996494,0.00821472308868933,NA,NA
"types_mixed",300,"gnn_on","cat3","macroF1",1200,0.494170354001087,0.0086606940865394,NA,NA
"types_mixed",1000,"gnn_on","cat3","macroF1",1200,0.532408467816141,0.00901337983506188,NA,NA
"types_mixed",100,"gnn_on_full","cat3","macroF1",1168,0.457539050352003,0.00861451739114702,NA,NA
"types_mixed",300,"gnn_on_full","cat3","macroF1",1171,0.501320929934252,0.00893668167270684,NA,NA
"types_mixed",1000,"gnn_on_full","cat3","macroF1",1184,0.536134089781718,0.00914372998164933,NA,NA
"types_mixed",100,"bace","ord","macroF1",597,0.412383802328022,0.00811950426570285,NA,NA
"types_mixed",300,"bace","ord","macroF1",599,0.465214987181142,0.00840675177161159,NA,NA
"types_mixed",1000,"bace","ord","macroF1",580,0.506694487642883,0.0092873287969638,NA,NA
"types_mixed",100,"floor","ord","macroF1",1200,0.170983751594449,0.00251294378147983,NA,NA
"types_mixed",300,"floor","ord","macroF1",1200,0.161803450218455,0.00207436573427351,NA,NA
"types_mixed",1000,"floor","ord","macroF1",1200,0.166322175721368,0.0022260008050352,NA,NA
"types_mixed",100,"freq","ord","macroF1",1200,0.402890127779865,0.00878048062393249,NA,NA
"types_mixed",300,"freq","ord","macroF1",1200,0.418138596627564,0.00964269206549316,NA,NA
"types_mixed",1000,"freq","ord","macroF1",1200,0.439867072226458,0.0102716057779246,NA,NA
"types_mixed",100,"freq_lambda","ord","macroF1",1200,0.402324056540739,0.00875701022615723,NA,NA
"types_mixed",300,"freq_lambda","ord","macroF1",1200,0.418043359951428,0.00964069244752268,NA,NA
"types_mixed",1000,"freq_lambda","ord","macroF1",1200,0.439910354347276,0.0102672983270696,NA,NA
"types_mixed",100,"gnn_off","ord","macroF1",1200,0.442472267854058,0.00878829845065145,NA,NA
"types_mixed",300,"gnn_off","ord","macroF1",1200,0.473741386794149,0.00926092959700259,NA,NA
"types_mixed",1000,"gnn_off","ord","macroF1",1200,0.486182270584636,0.00977776020860166,NA,NA
"types_mixed",100,"gnn_off_rphylopars","ord","macroF1",1200,0.447560571677911,0.00867298009370938,NA,NA
"types_mixed",300,"gnn_off_rphylopars","ord","macroF1",1200,0.480315834129619,0.00914698089711573,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","ord","macroF1",1200,0.493016462208687,0.00967536193817332,NA,NA
"types_mixed",100,"gnn_on","ord","macroF1",1200,0.408281308847572,0.00845123089416462,NA,NA
"types_mixed",300,"gnn_on","ord","macroF1",1200,0.444994321008652,0.00910061035571065,NA,NA
"types_mixed",1000,"gnn_on","ord","macroF1",1200,0.467696244551096,0.0096801852649603,NA,NA
"types_mixed",100,"gnn_on_full","ord","macroF1",1168,0.438107639964618,0.00874486188018553,NA,NA
"types_mixed",300,"gnn_on_full","ord","macroF1",1171,0.470870436664067,0.00913148996331715,NA,NA
"types_mixed",1000,"gnn_on_full","ord","macroF1",1184,0.492104304671642,0.00951851362161925,NA,NA
"types_mixed",100,"bace","bin","n_classes_scored",597,1.96147403685092,0.00788356047050688,NA,NA
"types_mixed",300,"bace","bin","n_classes_scored",599,1.96327212020033,0.00769169106547021,NA,NA
"types_mixed",1000,"bace","bin","n_classes_scored",580,1.97931034482759,0.00591558249931053,NA,NA
"types_mixed",100,"floor","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"floor","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"floor","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"freq","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"freq","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"freq","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"freq_lambda","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"freq_lambda","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"freq_lambda","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"gnn_off","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"gnn_off","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"gnn_off","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"gnn_off_rphylopars","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"gnn_off_rphylopars","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"gnn_on","bin","n_classes_scored",1200,1.9575,0.00582578247544564,NA,NA
"types_mixed",300,"gnn_on","bin","n_classes_scored",1200,1.9675,0.00512103301583685,NA,NA
"types_mixed",1000,"gnn_on","bin","n_classes_scored",1200,1.98416666666667,0.00360504683876165,NA,NA
"types_mixed",100,"gnn_on_full","bin","n_classes_scored",1168,1.98373287671233,0.00370304119990648,NA,NA
"types_mixed",300,"gnn_on_full","bin","n_classes_scored",1171,1.99146029035013,0.00269008674104227,NA,NA
"types_mixed",1000,"gnn_on_full","bin","n_classes_scored",1184,1.99746621621622,0.00146164364095825,NA,NA
"types_mixed",100,"bace","cat3","n_classes_scored",597,2.85427135678392,0.0162815333324826,NA,NA
"types_mixed",300,"bace","cat3","n_classes_scored",599,2.889816360601,0.0140517791866396,NA,NA
"types_mixed",1000,"bace","cat3","n_classes_scored",580,2.91206896551724,0.0127410960548998,NA,NA
"types_mixed",100,"floor","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"floor","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"floor","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"freq","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"freq","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"freq","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"freq_lambda","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"freq_lambda","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"freq_lambda","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"gnn_off","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"gnn_off","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"gnn_off","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"gnn_off_rphylopars","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"gnn_off_rphylopars","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"gnn_on","cat3","n_classes_scored",1200,2.8625,0.0110698398319954,NA,NA
"types_mixed",300,"gnn_on","cat3","n_classes_scored",1200,2.89,0.0097037004024883,NA,NA
"types_mixed",1000,"gnn_on","cat3","n_classes_scored",1200,2.9225,0.00832815379762841,NA,NA
"types_mixed",100,"gnn_on_full","cat3","n_classes_scored",1168,2.87328767123288,0.0108088179278661,NA,NA
"types_mixed",300,"gnn_on_full","cat3","n_classes_scored",1171,2.89837745516652,0.00947145683497453,NA,NA
"types_mixed",1000,"gnn_on_full","cat3","n_classes_scored",1184,2.92905405405405,0.00783760444885111,NA,NA
"types_mixed",100,"bace","ord","n_classes_scored",597,3.70686767169179,0.0225979670055618,NA,NA
"types_mixed",300,"bace","ord","n_classes_scored",599,3.79465776293823,0.019609684915765,NA,NA
"types_mixed",1000,"bace","ord","n_classes_scored",580,3.80862068965517,0.0202536544648632,NA,NA
"types_mixed",100,"floor","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"floor","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"floor","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"freq","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"freq","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"freq","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"freq_lambda","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"freq_lambda","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"freq_lambda","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"gnn_off","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"gnn_off","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"gnn_off","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"gnn_off_rphylopars","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"gnn_off_rphylopars","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"gnn_on","ord","n_classes_scored",1200,3.69916666666667,0.0163452287990865,NA,NA
"types_mixed",300,"gnn_on","ord","n_classes_scored",1200,3.81333333333333,0.0132915664979148,NA,NA
"types_mixed",1000,"gnn_on","ord","n_classes_scored",1200,3.83333333333334,0.0129332525097142,NA,NA
"types_mixed",100,"gnn_on_full","ord","n_classes_scored",1168,3.72260273972603,0.0158428922669531,NA,NA
"types_mixed",300,"gnn_on_full","ord","n_classes_scored",1171,3.8334756618275,0.012396049456443,NA,NA
"types_mixed",1000,"gnn_on_full","ord","n_classes_scored",1184,3.84037162162162,0.012725716657046,NA,NA
"types_mixed",100,"bace","c1","width",597,2.00769927791342,0.0361265379928248,NA,NA
"types_mixed",300,"bace","c1","width",599,1.85142359178578,0.0348936080015231,NA,NA
"types_mixed",1000,"bace","c1","width",580,1.72434664049908,0.0379157499393121,NA,NA
"types_mixed",100,"floor","c1","width",1200,NA,NA,NA,NA
"types_mixed",300,"floor","c1","width",1200,NA,NA,NA,NA
"types_mixed",1000,"floor","c1","width",1200,NA,NA,NA,NA
"types_mixed",100,"freq","c1","width",1200,3.51373389219827,0.0735091603487793,NA,NA
"types_mixed",300,"freq","c1","width",1200,4.35044606233788,0.163705581660443,NA,NA
"types_mixed",1000,"freq","c1","width",1200,4.78922910279614,0.107289160034025,NA,NA
"types_mixed",100,"freq_lambda","c1","width",1200,2.21539194339172,0.0322933361494186,NA,NA
"types_mixed",300,"freq_lambda","c1","width",1200,2.13562212658393,0.035655147976926,NA,NA
"types_mixed",1000,"freq_lambda","c1","width",1200,2.02682547420238,0.0376083418100233,NA,NA
"types_mixed",100,"gnn_off","c1","width",1200,2.4910876145493,0.0409090859055068,NA,NA
"types_mixed",300,"gnn_off","c1","width",1200,2.98571589658169,0.0481602395978878,NA,NA
"types_mixed",1000,"gnn_off","c1","width",1200,2.60978176150227,0.0466558618209303,NA,NA
"types_mixed",100,"gnn_off_rphylopars","c1","width",1200,2.50696970927734,0.0403996845505448,NA,NA
"types_mixed",300,"gnn_off_rphylopars","c1","width",1200,3.00373705280872,0.0490823322660539,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","c1","width",1200,2.56983385339503,0.0461718200116283,NA,NA
"types_mixed",100,"gnn_on","c1","width",1200,2.44797109580822,0.0406607677987677,NA,NA
"types_mixed",300,"gnn_on","c1","width",1200,3.01258861496234,0.0484992739250717,NA,NA
"types_mixed",1000,"gnn_on","c1","width",1200,2.63720770579617,0.046728990743138,NA,NA
"types_mixed",100,"gnn_on_full","c1","width",1168,2.44737154447541,0.0406420506064597,NA,NA
"types_mixed",300,"gnn_on_full","c1","width",1171,3.012442909471,0.0484982197342374,NA,NA
"types_mixed",1000,"gnn_on_full","c1","width",1184,2.6372145158889,0.0467287404345863,NA,NA
"types_mixed",100,"bace","c2","width",597,2.02769536584085,0.0350803803420386,NA,NA
"types_mixed",300,"bace","c2","width",599,1.86695511398126,0.0350921738487019,NA,NA
"types_mixed",1000,"bace","c2","width",580,1.72580690100756,0.0380034528687899,NA,NA
"types_mixed",100,"floor","c2","width",1200,NA,NA,NA,NA
"types_mixed",300,"floor","c2","width",1200,NA,NA,NA,NA
"types_mixed",1000,"floor","c2","width",1200,NA,NA,NA,NA
"types_mixed",100,"freq","c2","width",1200,3.42389455446467,0.0690485436547373,NA,NA
"types_mixed",300,"freq","c2","width",1200,4.19359928544174,0.0908129177549108,NA,NA
"types_mixed",1000,"freq","c2","width",1200,4.41024095505712,0.0959697815525844,NA,NA
"types_mixed",100,"freq_lambda","c2","width",1200,2.20578839367877,0.0324068050476669,NA,NA
"types_mixed",300,"freq_lambda","c2","width",1200,2.12078658261935,0.0351598068726392,NA,NA
"types_mixed",1000,"freq_lambda","c2","width",1200,2.00037518389965,0.0372531413743895,NA,NA
"types_mixed",100,"gnn_off","c2","width",1200,2.48840780983014,0.0403101747613186,NA,NA
"types_mixed",300,"gnn_off","c2","width",1200,3.02283438034304,0.048272161738465,NA,NA
"types_mixed",1000,"gnn_off","c2","width",1200,2.57618032935606,0.0457838672658684,NA,NA
"types_mixed",100,"gnn_off_rphylopars","c2","width",1200,2.55965526475639,0.0412222108319521,NA,NA
"types_mixed",300,"gnn_off_rphylopars","c2","width",1200,2.98753590420742,0.0484521580915255,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","c2","width",1200,2.5333848390947,0.0451179559901651,NA,NA
"types_mixed",100,"gnn_on","c2","width",1200,2.47545907771851,0.0404816783443556,NA,NA
"types_mixed",300,"gnn_on","c2","width",1200,3.05337207250781,0.0483999505805997,NA,NA
"types_mixed",1000,"gnn_on","c2","width",1200,2.60440150921464,0.0458804170359242,NA,NA
"types_mixed",100,"gnn_on_full","c2","width",1168,2.47544294980649,0.0404803983092519,NA,NA
"types_mixed",300,"gnn_on_full","c2","width",1171,3.05335360364738,0.0483994658478749,NA,NA
"types_mixed",1000,"gnn_on_full","c2","width",1184,2.60439471633569,0.0458806079887453,NA,NA
"types_mixed",100,"bace","cnt","width",597,2.75122905229376,0.0330412871799125,NA,NA
"types_mixed",300,"bace","cnt","width",599,2.34829322363328,0.0209947453226344,NA,NA
"types_mixed",1000,"bace","cnt","width",580,2.28788707526907,0.0167849741039615,NA,NA
"types_mixed",100,"floor","cnt","width",1200,NA,NA,NA,NA
"types_mixed",300,"floor","cnt","width",1200,NA,NA,NA,NA
"types_mixed",1000,"floor","cnt","width",1200,NA,NA,NA,NA
"types_mixed",100,"freq","cnt","width",1200,2.13687976629829,0.0199652156784306,NA,NA
"types_mixed",300,"freq","cnt","width",1200,2.14044997677079,0.0186083262634679,NA,NA
"types_mixed",1000,"freq","cnt","width",1200,2.11038371690003,0.0185261006204704,NA,NA
"types_mixed",100,"freq_lambda","cnt","width",1200,2.13687976629829,0.0199652156784306,NA,NA
"types_mixed",300,"freq_lambda","cnt","width",1200,2.14044997677079,0.0186083262634679,NA,NA
"types_mixed",1000,"freq_lambda","cnt","width",1200,2.11038371690003,0.0185261006204704,NA,NA
"types_mixed",100,"gnn_off","cnt","width",1200,3.5809809808054,0.0547663275504887,NA,NA
"types_mixed",300,"gnn_off","cnt","width",1200,4.97800576732257,0.0606701368341072,NA,NA
"types_mixed",1000,"gnn_off","cnt","width",1200,4.16174683871884,0.0302417184899095,NA,NA
"types_mixed",100,"gnn_off_rphylopars","cnt","width",1200,1.10138167430154e+20,1.10138167430155e+20,NA,NA
"types_mixed",300,"gnn_off_rphylopars","cnt","width",1200,120826.648502084,120821.536695478,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","cnt","width",1200,4.32352721650675,0.053551625604171,NA,NA
"types_mixed",100,"gnn_on","cnt","width",1200,3.52259096388629,0.0573592566046888,NA,NA
"types_mixed",300,"gnn_on","cnt","width",1200,4.9813243941031,0.0602001664906889,NA,NA
"types_mixed",1000,"gnn_on","cnt","width",1200,4.21978156511614,0.0309433230960148,NA,NA
"types_mixed",100,"gnn_on_full","cnt","width",1168,3.53573334875903,0.0573581619666119,NA,NA
"types_mixed",300,"gnn_on_full","cnt","width",1171,4.98710810293797,0.0607518004141822,NA,NA
"types_mixed",1000,"gnn_on_full","cnt","width",1184,4.22133190239403,0.0309134781045581,NA,NA
"types_mixed",100,"bace","prp","width",597,2.41773092005489,0.0267358919959869,NA,NA
"types_mixed",300,"bace","prp","width",599,2.21745939861316,0.0227865183977882,NA,NA
"types_mixed",1000,"bace","prp","width",580,2.20609618551009,0.0202463925792998,NA,NA
"types_mixed",100,"floor","prp","width",1200,NA,NA,NA,NA
"types_mixed",300,"floor","prp","width",1200,NA,NA,NA,NA
"types_mixed",1000,"floor","prp","width",1200,NA,NA,NA,NA
"types_mixed",100,"freq","prp","width",1200,3.15443441883223,0.0276321547195694,NA,NA
"types_mixed",300,"freq","prp","width",1200,3.62063289366426,0.0281311296705531,NA,NA
"types_mixed",1000,"freq","prp","width",1200,3.85133533072933,0.0257692536068587,NA,NA
"types_mixed",100,"freq_lambda","prp","width",1200,2.60483525003686,0.0196016079495234,NA,NA
"types_mixed",300,"freq_lambda","prp","width",1200,2.65408008531424,0.0182266197441517,NA,NA
"types_mixed",1000,"freq_lambda","prp","width",1200,2.63642005756341,0.017352191946278,NA,NA
"types_mixed",100,"gnn_off","prp","width",1200,2.67054255417653,0.0280321744021574,NA,NA
"types_mixed",300,"gnn_off","prp","width",1200,3.26281794518466,0.0258754438568259,NA,NA
"types_mixed",1000,"gnn_off","prp","width",1200,3.04373363867434,0.0232243209854628,NA,NA
"types_mixed",100,"gnn_off_rphylopars","prp","width",1200,2.84861244889631,0.0271270866014131,NA,NA
"types_mixed",300,"gnn_off_rphylopars","prp","width",1200,3.42812525055502,0.0244287174724186,NA,NA
"types_mixed",1000,"gnn_off_rphylopars","prp","width",1200,3.15548792162331,0.0201110756069539,NA,NA
"types_mixed",100,"gnn_on","prp","width",1200,2.63976652438789,0.0287979857281796,NA,NA
"types_mixed",300,"gnn_on","prp","width",1200,3.25604366582357,0.0265147193268956,NA,NA
"types_mixed",1000,"gnn_on","prp","width",1200,3.04267448787261,0.023310905494132,NA,NA
"types_mixed",100,"gnn_on_full","prp","width",1168,2.63710950693186,0.0287358907352379,NA,NA
"types_mixed",300,"gnn_on_full","prp","width",1171,3.25537603905702,0.0265054127132649,NA,NA
"types_mixed",1000,"gnn_on_full","prp","width",1184,3.04167334061408,0.0233122702347191,NA,NA
"types_mixed",100,"bace","c1","zRMSE",597,0.848755018572848,0.0133395878238819,0.791134020618557,0.00470393748063989
"types_mixed",300,"bace","c1","zRMSE",599,0.785288308194892,0.0128442750873404,0.806721536351166,0.00294581501357174
"types_mixed",1000,"bace","c1","zRMSE",580,0.711698823996913,0.0135500609472318,0.824242424242424,0.00198784393671659
"types_mixed",100,"floor","c1","zRMSE",1200,1.01355574916589,0.00449915755203951,NA,NA
"types_mixed",300,"floor","c1","zRMSE",1200,1.01522029516439,0.00250120478973329,NA,NA
"types_mixed",1000,"floor","c1","zRMSE",1200,1.00315352436873,0.00130012548507339,NA,NA
"types_mixed",100,"freq","c1","zRMSE",1200,0.815541298503931,0.013920576135288,0.858647260273973,0.00261696331183935
"types_mixed",300,"freq","c1","zRMSE",1200,0.787966869507114,0.0188474698044119,0.895075434101907,0.00148658718875632
"types_mixed",1000,"freq","c1","zRMSE",1200,0.722321855519076,0.0142142075874632,0.924132882882883,0.000835652222742148
"types_mixed",100,"freq_lambda","c1","zRMSE",1200,0.613596911102312,0.00889267585444561,0.938898401826484,0.0014609776425134
"types_mixed",300,"freq_lambda","c1","zRMSE",1200,0.576782999716497,0.00927806085502422,0.94554511813265,0.000820906362108502
"types_mixed",1000,"freq_lambda","c1","zRMSE",1200,0.529761382731212,0.00952029252871354,0.951973536036036,0.000430989366611852
"types_mixed",100,"gnn_off","c1","zRMSE",1200,0.713189652557324,0.0107428558133363,0.869611111111111,0.00394536842398112
"types_mixed",300,"gnn_off","c1","zRMSE",1200,0.675069885403735,0.0112410321387108,0.95487037037037,0.00143460087272001
"types_mixed",1000,"gnn_off","c1","zRMSE",1200,0.633420518162308,0.0115694289621045,0.9579,0.000723248274948863
"types_mixed",100,"gnn_off_rphylopars","c1","zRMSE",1200,0.727803901276929,0.0119700502984786,0.870916666666667,0.00415127753034026
"types_mixed",300,"gnn_off_rphylopars","c1","zRMSE",1200,0.6748585810568,0.0142115034531506,0.955981481481482,0.00171160387175439
"types_mixed",1000,"gnn_off_rphylopars","c1","zRMSE",1200,0.610532167909115,0.0112653783712734,0.961933333333333,0.000687405171877571
"types_mixed",100,"gnn_on","c1","zRMSE",1200,0.730821946998297,0.0101931329651777,0.858247716894977,0.00420607198550646
"types_mixed",300,"gnn_on","c1","zRMSE",1200,0.699448573507505,0.0108414836760904,0.95100104374229,0.00145801349396287
"types_mixed",1000,"gnn_on","c1","zRMSE",1200,0.651909854201971,0.0113594997297023,0.953288288288288,0.00075420188826279
"types_mixed",100,"gnn_on_full","c1","zRMSE",1168,0.715998899544079,0.0105920879868404,0.862328767123288,0.00416123112903714
"types_mixed",300,"gnn_on_full","c1","zRMSE",1171,0.684526352964048,0.0112722001296729,0.95397096498719,0.00144516169816334
"types_mixed",1000,"gnn_on_full","c1","zRMSE",1184,0.643858646334937,0.0116328534394233,0.956967905405405,0.000749313826098115
"types_mixed",100,"bace","c2","zRMSE",597,0.825445839176303,0.0127536988562032,0.804329896907217,0.00442077066479239
"types_mixed",300,"bace","c2","zRMSE",599,0.750021164814374,0.0120212773477213,0.826634659350709,0.00256795548570306
"types_mixed",1000,"bace","c2","zRMSE",580,0.679444771302368,0.0129563391513221,0.839834710743802,0.00174528688865722
"types_mixed",100,"floor","c2","zRMSE",1200,1.01002704058165,0.0046770102223115,NA,NA
"types_mixed",300,"floor","c2","zRMSE",1200,1.00298068578605,0.00244483713680737,NA,NA
"types_mixed",1000,"floor","c2","zRMSE",1200,0.995826917281209,0.0013491870029833,NA,NA
"types_mixed",100,"freq","c2","zRMSE",1200,0.797148578226806,0.0135893314362451,0.856078767123288,0.00261412100878439
"types_mixed",300,"freq","c2","zRMSE",1200,0.758270964415568,0.01365673651739,0.902751684220514,0.00145141454487153
"types_mixed",1000,"freq","c2","zRMSE",1200,0.690098708894112,0.0132750001750456,0.918735923423423,0.000908752775980965
"types_mixed",100,"freq_lambda","c2","zRMSE",1200,0.610839164371048,0.00891585246915705,0.933590182648402,0.00153829711776772
"types_mixed",300,"freq_lambda","c2","zRMSE",1200,0.566696346244275,0.00892369441895132,0.94955878166809,0.000822572855153196
"types_mixed",1000,"freq_lambda","c2","zRMSE",1200,0.51959846708755,0.00935886200747385,0.95286036036036,0.000433157606962625
"types_mixed",100,"gnn_off","c2","zRMSE",1200,0.71389770885928,0.0108222543416295,0.877388888888889,0.00371378939832847
"types_mixed",300,"gnn_off","c2","zRMSE",1200,0.6643996355568,0.0109106513106861,0.959564814814815,0.00133075794476954
"types_mixed",1000,"gnn_off","c2","zRMSE",1200,0.622849066548085,0.0114118952270804,0.959363888888889,0.000719681625769024
"types_mixed",100,"gnn_off_rphylopars","c2","zRMSE",1200,0.715497252533513,0.0111789150029255,0.885888888888889,0.00355996188137964
"types_mixed",300,"gnn_off_rphylopars","c2","zRMSE",1200,0.651003033241398,0.0108724581409946,0.961203703703704,0.00131568640533538
"types_mixed",1000,"gnn_off_rphylopars","c2","zRMSE",1200,0.597821796534629,0.0110603627679977,0.963263888888889,0.000712635772958801
"types_mixed",100,"gnn_on","c2","zRMSE",1200,0.735874885901766,0.010248530915951,0.867408675799087,0.0037859387715518
"types_mixed",300,"gnn_on","c2","zRMSE",1200,0.688584341544226,0.0104332370309022,0.955811746845052,0.00136872846497399
"types_mixed",1000,"gnn_on","c2","zRMSE",1200,0.640596453310054,0.0111774541327499,0.9540625,0.000731436871150382
"types_mixed",100,"gnn_on_full","c2","zRMSE",1168,0.717029030305844,0.0107522396379322,0.873287671232877,0.00384686617486574
"types_mixed",300,"gnn_on_full","c2","zRMSE",1171,0.672231559117575,0.0108664509023791,0.959142233608502,0.00138227615899745
"types_mixed",1000,"gnn_on_full","c2","zRMSE",1184,0.632198356732637,0.011469963680402,0.958606418918919,0.000729099808396545
"types_mixed",100,"bace","cnt","zRMSE",597,1.03772230224079,0.018697407487304,0.856151202749141,0.0035461674057917
"types_mixed",300,"bace","cnt","zRMSE",599,0.911311236327753,0.0100196057528271,0.874942844078647,0.0021513211147001
"types_mixed",1000,"bace","cnt","zRMSE",580,0.88626630869195,0.00744569595117861,0.882644628099174,0.00131480741004308
"types_mixed",100,"floor","cnt","zRMSE",1200,1.03304576283458,0.00877127837647723,NA,NA
"types_mixed",300,"floor","cnt","zRMSE",1200,0.999177250814352,0.00512543088741343,NA,NA
"types_mixed",1000,"floor","cnt","zRMSE",1200,1.01547256455363,0.0030948566937221,NA,NA
"types_mixed",100,"freq","cnt","zRMSE",1200,1.0708246246695,0.00891570923626615,0.753881278538813,0.00480677423795977
"types_mixed",300,"freq","cnt","zRMSE",1200,1.03676438838706,0.00571538325825371,0.774323939652719,0.00378643542004325
"types_mixed",1000,"freq","cnt","zRMSE",1200,1.05684765988618,0.00426048294382328,0.772880067567568,0.00384056154182831
"types_mixed",100,"freq_lambda","cnt","zRMSE",1200,1.0708246246695,0.00891570923626615,0.753881278538813,0.00480677423795977
"types_mixed",300,"freq_lambda","cnt","zRMSE",1200,1.03676438838706,0.00571538325825371,0.774323939652719,0.00378643542004325
"types_mixed",1000,"freq_lambda","cnt","zRMSE",1200,1.05684765988618,0.00426048294382328,0.772880067567568,0.00384056154182831
"types_mixed",100,"gnn_off","cnt","zRMSE",1200,0.980125138789472,0.0103590892206095,0.866638888888889,0.00410521350315495
"types_mixed",300,"gnn_off","cnt","zRMSE",1200,0.936102998358836,0.00678479931194851,0.960398148148148,0.00130195640768055
"types_mixed",1000,"gnn_off","cnt","zRMSE",1200,0.94321682738883,0.00540266391567889,0.956533333333333,0.000804117074181109
"types_mixed",100,"gnn_off_rphylopars","cnt","zRMSE",1200,2.58442317731725,0.948166506609805,0.856444444444445,0.00439451145967596
"types_mixed",300,"gnn_off_rphylopars","cnt","zRMSE",1200,1.06768486143473,0.04952574799473,0.961240740740741,0.00142012527259445
"types_mixed",1000,"gnn_off_rphylopars","cnt","zRMSE",1200,1.20951480691939,0.174931766123499,0.959063888888889,0.000796282054021259
"types_mixed",100,"gnn_on","cnt","zRMSE",1200,0.979803479172058,0.010284386681127,0.853025114155251,0.00433133262791644
"types_mixed",300,"gnn_on","cnt","zRMSE",1200,0.93617776755664,0.00678470429781662,0.9548154473859,0.00138672870421013
"types_mixed",1000,"gnn_on","cnt","zRMSE",1200,0.942155242273504,0.00543706133518172,0.952573198198198,0.000885272043558668
